perf_id,market_id
2025-07-01|CP0049|CH003|P031|MK007|PR025|CT0267,MK007
2025-08-01|CP0049|CH003|P031|MK007|PR025|CT0267,MK007
2025-09-01|CP0049|CH005|P031|MK007|PR025|CT0267,MK007
2025-09-01|CP0049|CH003|P031|MK007|PR025|CT0627,MK007
2024-09-01|CP0050|CH006|P015|MK008|PR036|CT0170,MK008
2024-10-01|CP0050|CH006|P015|MK008|PR036|CT0170,MK008
2024-11-01|CP0050|CH001|P015|MK008|PR036|CT0170,MK008
2024-06-01|CP0051|CH008|P042|MK005|PR029|CT0169,MK005
2024-07-01|CP0051|CH008|P042|MK005|PR029|CT0234,MK005
2024-08-01|CP0051|CH008|P042|MK005|PR029|CT0596,MK005
2024-09-01|CP0051|CH008|P042|MK005|PR029|CT0596,MK005
2024-10-01|CP0051|CH008|P042|MK005|PR029|CT0596,MK005
2024-09-01|CP0052|CH010|P029|MK009|PR019|CT0161,MK009
2024-10-01|CP0052|CH010|P029|MK009|PR019|CT0551,MK009
2024-11-01|CP0052|CH010|P029|MK009|PR019|CT0161,MK009
2024-12-01|CP0052|CH010|P029|MK009|PR019|CT0161,MK009
2025-01-01|CP0052|CH010|P029|MK009|PR019|CT0819,MK009
2024-03-01|CP0053|CH005|P032|MK004|PR008|CT0404,MK004
2024-04-01|CP0053|CH005|P032|MK004|PR008|CT0456,MK004
2024-05-01|CP0053|CH005|P032|MK004|PR008|CT0842,MK004
2024-05-01|CP0053|CH007|P032|MK004|PR008|CT0842,MK004
2024-12-01|CP0054|CH007|P029|MK009|PR018|CT0525,MK009
2024-12-01|CP0054|CH008|P029|MK009|PR018|CT0779,MK009
2025-02-01|CP0054|CH007|P029|MK009|PR018|CT0779,MK009
2025-03-01|CP0054|CH007|P029|MK009|PR018|CT0779,MK009
2025-04-01|CP0054|CH007|P029|MK009|PR018|CT0525,MK009
2025-04-01|CP0054|CH008|P029|MK009|PR018|CT0525,MK009
2024-07-01|CP0055|CH008|P054|MK004|PR034|CT0693,MK004
2024-09-01|CP0055|CH008|P054|MK004|PR034|CT0315,MK004
2024-09-01|CP0055|CH006|P054|MK004|PR034|CT0693,MK004
2024-11-01|CP0056|CH006|P049|MK011|PR005|CT0054,MK011
2024-12-01|CP0056|CH006|P049|MK011|PR005|CT0054,MK011
2025-02-01|CP0056|CH006|P049|MK011|PR005|CT0231,MK011
2025-04-01|CP0056|CH006|P049|MK011|PR005|CT0630,MK011
2025-05-01|CP0056|CH006|P049|MK011|PR005|CT0138,MK011
2024-08-01|CP0057|CH009|P045|MK011|PR031|CT0327,MK011
2024-08-01|CP0057|CH008|P045|MK011|PR031|CT0327,MK011
2024-10-01|CP0057|CH008|P045|MK011|PR031|CT0327,MK011
2024-11-01|CP0057|CH009|P045|MK011|PR031|CT0327,MK011
2024-11-01|CP0057|CH004|P045|MK011|PR031|CT0327,MK011
2024-12-01|CP0057|CH009|P045|MK011|PR031|CT0327,MK011
2025-01-01|CP0057|CH008|P045|MK011|PR031|CT0327,MK011
2025-01-01|CP0057|CH004|P045|MK011|PR031|CT0327,MK011
2024-12-01|CP0058|CH009|P030|MK007|PR034|CT0525,MK007
2024-12-01|CP0058|CH008|P030|MK007|PR034|CT0525,MK007
2025-01-01|CP0058|CH008|P030|MK007|PR034|CT0525,MK007
2025-02-01|CP0058|CH008|P030|MK007|PR034|CT0525,MK007
2025-02-01|CP0058|CH009|P030|MK007|PR034|CT0525,MK007
2025-05-01|CP0059|CH001|P019|MK005|PR061|CT0745,MK005
2025-06-01|CP0059|CH008|P019|MK005|PR061|CT0540,MK005
2025-06-01|CP0059|CH001|P019|MK005|PR061|CT0745,MK005
2025-07-01|CP0059|CH001|P019|MK005|PR061|CT0745,MK005
2024-10-01|CP0060|CH004|P020|MK001|PR034|CT0778,MK001
2024-12-01|CP0060|CH004|P020|MK001|PR034|CT0224,MK001
2025-01-01|CP0060|CH004|P020|MK001|PR034|CT0224,MK001
2025-03-01|CP0060|CH004|P020|MK001|PR034|CT0778,MK001
2024-08-01|CP0061|CH004|P047|MK011|PR041|CT0563,MK011
2024-08-01|CP0061|CH008|P047|MK011|PR041|CT0563,MK011
2024-09-01|CP0061|CH008|P047|MK011|PR041|CT0563,MK011
2024-10-01|CP0061|CH004|P047|MK011|PR041|CT0563,MK011
2024-10-01|CP0061|CH008|P047|MK011|PR041|CT0563,MK011
2024-11-01|CP0061|CH008|P047|MK011|PR041|CT0563,MK011
2024-04-01|CP0062|CH008|P012|MK005|PR072|CT0348,MK005
2024-05-01|CP0062|CH008|P012|MK005|PR072|CT0305,MK005
2024-05-01|CP0062|CH005|P012|MK005|PR072|CT0528,MK005
2024-06-01|CP0062|CH008|P012|MK005|PR072|CT0348,MK005
2024-06-01|CP0062|CH005|P012|MK005|PR072|CT0348,MK005
2024-07-01|CP0062|CH005|P012|MK005|PR072|CT0348,MK005
2024-07-01|CP0062|CH008|P012|MK005|PR072|CT0305,MK005
2024-08-01|CP0062|CH008|P012|MK005|PR072|CT0499,MK005
2024-10-01|CP0063|CH002|P014|MK007|PR071|CT0779,MK007
2024-12-01|CP0063|CH008|P014|MK007|PR071|CT0779,MK007
2024-12-01|CP0063|CH003|P014|MK007|PR071|CT0779,MK007
2025-01-01|CP0063|CH003|P014|MK007|PR071|CT0779,MK007
2024-07-01|CP0064|CH009|P025|MK005|PR039|CT0443,MK005
2024-08-01|CP0064|CH006|P025|MK005|PR039|CT0871,MK005
2024-09-01|CP0064|CH006|P025|MK005|PR039|CT0443,MK005
2024-10-01|CP0064|CH006|P025|MK005|PR039|CT0443,MK005
2024-10-01|CP0064|CH009|P025|MK005|PR039|CT0443,MK005
2024-11-01|CP0064|CH009|P025|MK005|PR039|CT0871,MK005
2024-12-01|CP0064|CH009|P025|MK005|PR039|CT0871,MK005
2025-01-01|CP0064|CH009|P025|MK005|PR039|CT0443,MK005
2025-03-01|CP0065|CH003|P017|MK009|PR012|CT0018,MK009
2025-04-01|CP0065|CH004|P017|MK009|PR012|CT0018,MK009
2025-05-01|CP0065|CH004|P017|MK009|PR012|CT0018,MK009
2025-05-01|CP0065|CH003|P017|MK009|PR012|CT0018,MK009
2025-07-01|CP0065|CH004|P017|MK009|PR012|CT0018,MK009
2025-07-01|CP0065|CH003|P017|MK009|PR012|CT0018,MK009
2025-09-01|CP0065|CH004|P017|MK009|PR012|CT0018,MK009
2025-09-01|CP0065|CH003|P017|MK009|PR012|CT0018,MK009
2024-08-01|CP0066|CH004|P018|MK005|PR005|CT0009,MK005
2024-09-01|CP0066|CH004|P018|MK005|PR005|CT0864,MK005
2024-10-01|CP0066|CH004|P018|MK005|PR005|CT0278,MK005
2024-11-01|CP0066|CH004|P018|MK005|PR005|CT0009,MK005
2024-12-01|CP0066|CH004|P018|MK005|PR005|CT0278,MK005
2025-01-01|CP0066|CH004|P018|MK005|PR005|CT0278,MK005
2025-02-01|CP0066|CH004|P018|MK005|PR005|CT0704,MK005
2025-03-01|CP0066|CH004|P018|MK005|PR005|CT0278,MK005
2024-09-01|CP0067|CH006|P047|MK011|PR043|CT0600,MK011
2024-10-01|CP0067|CH010|P047|MK011|PR043|CT0600,MK011
2024-11-01|CP0067|CH006|P047|MK011|PR043|CT0187,MK011
2024-12-01|CP0067|CH006|P047|MK011|PR043|CT0187,MK011
2025-01-01|CP0067|CH006|P047|MK011|PR043|CT0187,MK011
2025-01-01|CP0067|CH010|P047|MK011|PR043|CT0187,MK011
2025-02-01|CP0067|CH006|P047|MK011|PR043|CT0584,MK011
2025-03-01|CP0067|CH010|P047|MK011|PR043|CT0600,MK011
2024-03-01|CP0068|CH002|P018|MK005|PR057|CT0635,MK005
2024-03-01|CP0068|CH004|P018|MK005|PR057|CT0736,MK005
2024-04-01|CP0068|CH004|P018|MK005|PR057|CT0736,MK005
2024-05-01|CP0068|CH002|P018|MK005|PR057|CT0635,MK005
2024-06-01|CP0068|CH002|P018|MK005|PR057|CT0183,MK005
2024-06-01|CP0068|CH004|P018|MK005|PR057|CT0635,MK005
2024-07-01|CP0068|CH002|P018|MK005|PR057|CT0183,MK005
2024-03-01|CP0069|CH002|P016|MK012|PR075|CT0182,MK012
2024-05-01|CP0069|CH002|P016|MK012|PR075|CT0889,MK012
2024-06-01|CP0069|CH002|P016|MK012|PR075|CT0182,MK012
2024-07-01|CP0069|CH007|P016|MK012|PR075|CT0182,MK012
2024-08-01|CP0069|CH007|P016|MK012|PR075|CT0889,MK012
2024-08-01|CP0069|CH002|P016|MK012|PR075|CT0889,MK012
2025-02-01|CP0070|CH008|P015|MK008|PR030|CT0557,MK008
2025-03-01|CP0070|CH008|P015|MK008|PR030|CT0265,MK008
2025-04-01|CP0070|CH003|P015|MK008|PR030|CT0265,MK008
2024-01-01|CP0071|CH001|P003|MK012|PR074|CT0201,MK012
2024-02-01|CP0071|CH001|P003|MK012|PR074|CT0628,MK012
2024-03-01|CP0071|CH001|P003|MK012|PR074|CT0022,MK012
2024-04-01|CP0071|CH002|P003|MK012|PR074|CT0022,MK012
2024-05-01|CP0071|CH002|P003|MK012|PR074|CT0124,MK012
2024-06-01|CP0071|CH002|P003|MK012|PR074|CT0201,MK012
2024-06-01|CP0071|CH001|P003|MK012|PR074|CT0124,MK012
2024-07-01|CP0071|CH002|P003|MK012|PR074|CT0022,MK012
2024-02-01|CP0072|CH007|P007|MK010|PR037|CT0683,MK010
2024-02-01|CP0072|CH009|P007|MK010|PR037|CT0683,MK010
2024-03-01|CP0072|CH007|P007|MK010|PR037|CT0683,MK010
2024-04-01|CP0072|CH007|P007|MK010|PR037|CT0683,MK010
2024-05-01|CP0072|CH007|P007|MK010|PR037|CT0683,MK010
2024-04-01|CP0073|CH006|P012|MK005|PR061|CT0791,MK005
2024-04-01|CP0073|CH007|P012|MK005|PR061|CT0791,MK005
2024-05-01|CP0073|CH006|P012|MK005|PR061|CT0791,MK005
2024-06-01|CP0073|CH007|P012|MK005|PR061|CT0791,MK005
2024-07-01|CP0073|CH006|P012|MK005|PR061|CT0791,MK005
2024-08-01|CP0073|CH007|P012|MK005|PR061|CT0791,MK005
2024-08-01|CP0073|CH006|P012|MK005|PR061|CT0791,MK005
2024-09-01|CP0073|CH007|P012|MK005|PR061|CT0791,MK005
2024-10-01|CP0073|CH006|P012|MK005|PR061|CT0791,MK005
2024-11-01|CP0073|CH006|P012|MK005|PR061|CT0791,MK005
2024-06-01|CP0074|CH009|P029|MK009|PR065|CT0386,MK009
2024-06-01|CP0074|CH003|P029|MK009|PR065|CT0386,MK009
2024-09-01|CP0074|CH008|P029|MK009|PR065|CT0466,MK009
2024-11-01|CP0075|CH006|P023|MK007|PR021|CT0365,MK007
2024-12-01|CP0075|CH010|P023|MK007|PR021|CT0113,MK007
2025-01-01|CP0075|CH010|P023|MK007|PR021|CT0672,MK007
2025-02-01|CP0075|CH006|P023|MK007|PR021|CT0620,MK007
2025-03-01|CP0075|CH010|P023|MK007|PR021|CT0365,MK007
2025-03-01|CP0075|CH006|P023|MK007|PR021|CT0365,MK007
