perf_id,campaign_id
2025-01-01|CP0006|CH006|P037|MK012|PR014|CT0133,CP0006
2025-02-01|CP0007|CH008|P053|MK001|PR068|CT0154,CP0007
2025-03-01|CP0007|CH008|P053|MK001|PR068|CT0791,CP0007
2025-04-01|CP0007|CH008|P053|MK001|PR068|CT0791,CP0007
2025-01-01|CP0008|CH002|P016|MK012|PR074|CT0764,CP0008
2025-03-01|CP0008|CH002|P016|MK012|PR074|CT0764,CP0008
2025-04-01|CP0008|CH002|P016|MK012|PR074|CT0254,CP0008
2024-04-01|CP0009|CH004|P036|MK010|PR034|CT0389,CP0009
2024-06-01|CP0009|CH004|P036|MK010|PR034|CT0389,CP0009
2025-05-01|CP0010|CH002|P021|MK009|PR054|CT0463,CP0010
2025-06-01|CP0010|CH002|P021|MK009|PR054|CT0862,CP0010
2025-07-01|CP0010|CH002|P021|MK009|PR054|CT0463,CP0010
2025-08-01|CP0010|CH002|P021|MK009|PR054|CT0001,CP0010
2025-09-01|CP0010|CH002|P021|MK009|PR054|CT0001,CP0010
2025-10-01|CP0010|CH002|P021|MK009|PR054|CT0463,CP0010
2024-10-01|CP0011|CH005|P003|MK012|PR049|CT0291,CP0011
2025-01-01|CP0011|CH005|P003|MK012|PR049|CT0155,CP0011
2025-02-01|CP0011|CH003|P003|MK012|PR049|CT0155,CP0011
2024-07-01|CP0012|CH010|P036|MK010|PR011|CT0881,CP0012
2024-07-01|CP0012|CH007|P036|MK010|PR011|CT0120,CP0012
2024-08-01|CP0012|CH007|P036|MK010|PR011|CT0881,CP0012
2024-09-01|CP0012|CH010|P036|MK010|PR011|CT0111,CP0012
2024-10-01|CP0012|CH010|P036|MK010|PR011|CT0120,CP0012
2024-10-01|CP0012|CH007|P036|MK010|PR011|CT0111,CP0012
2024-11-01|CP0012|CH010|P036|MK010|PR011|CT0120,CP0012
2024-10-01|CP0013|CH009|P060|MK011|PR055|CT0615,CP0013
2024-11-01|CP0013|CH009|P060|MK011|PR055|CT0615,CP0013
2024-12-01|CP0013|CH009|P060|MK011|PR055|CT0348,CP0013
2024-12-01|CP0013|CH001|P060|MK011|PR055|CT0615,CP0013
2025-01-01|CP0013|CH001|P060|MK011|PR055|CT0618,CP0013
2025-01-01|CP0013|CH009|P060|MK011|PR055|CT0618,CP0013
2025-01-01|CP0014|CH002|P030|MK007|PR036|CT0588,CP0014
2025-02-01|CP0014|CH007|P030|MK007|PR036|CT0118,CP0014
2025-02-01|CP0014|CH002|P030|MK007|PR036|CT0588,CP0014
2025-03-01|CP0014|CH007|P030|MK007|PR036|CT0034,CP0014
2025-04-01|CP0014|CH002|P030|MK007|PR036|CT0118,CP0014
2025-05-01|CP0014|CH007|P030|MK007|PR036|CT0550,CP0014
2025-05-01|CP0014|CH002|P030|MK007|PR036|CT0118,CP0014
2025-06-01|CP0014|CH007|P030|MK007|PR036|CT0034,CP0014
2025-01-01|CP0015|CH003|P031|MK007|PR038|CT0371,CP0015
2025-01-01|CP0015|CH010|P031|MK007|PR038|CT0686,CP0015
2025-02-01|CP0015|CH010|P031|MK007|PR038|CT0700,CP0015
2025-03-01|CP0015|CH003|P031|MK007|PR038|CT0700,CP0015
2025-04-01|CP0015|CH010|P031|MK007|PR038|CT0700,CP0015
2025-05-01|CP0015|CH010|P031|MK007|PR038|CT0700,CP0015
2025-06-01|CP0015|CH003|P031|MK007|PR038|CT0700,CP0015
2024-02-01|CP0016|CH008|P001|MK010|PR009|CT0237,CP0016
2024-04-01|CP0016|CH008|P001|MK010|PR009|CT0237,CP0016
2024-05-01|CP0016|CH008|P001|MK010|PR009|CT0854,CP0016
2024-11-01|CP0017|CH002|P009|MK003|PR045|CT0795,CP0017
2024-12-01|CP0017|CH006|P009|MK003|PR045|CT0795,CP0017
2025-01-01|CP0017|CH006|P009|MK003|PR045|CT0236,CP0017
2025-01-01|CP0017|CH009|P009|MK003|PR045|CT0468,CP0017
2025-02-01|CP0017|CH002|P009|MK003|PR045|CT0236,CP0017
2025-02-01|CP0017|CH009|P009|MK003|PR045|CT0236,CP0017
2025-02-01|CP0018|CH007|P009|MK003|PR022|CT0871,CP0018
2025-03-01|CP0018|CH003|P009|MK003|PR022|CT0276,CP0018
2025-04-01|CP0018|CH007|P009|MK003|PR022|CT0871,CP0018
2025-05-01|CP0018|CH003|P009|MK003|PR022|CT0871,CP0018
2025-05-01|CP0018|CH007|P009|MK003|PR022|CT0303,CP0018
2025-02-01|CP0019|CH006|P047|MK011|PR057|CT0064,CP0019
2025-03-01|CP0019|CH010|P047|MK011|PR057|CT0064,CP0019
2025-03-01|CP0019|CH006|P047|MK011|PR057|CT0064,CP0019
2025-04-01|CP0019|CH010|P047|MK011|PR057|CT0064,CP0019
2025-04-01|CP0019|CH006|P047|MK011|PR057|CT0064,CP0019
2025-05-01|CP0019|CH010|P047|MK011|PR057|CT0064,CP0019
2024-10-01|CP0020|CH004|P023|MK007|PR015|CT0217,CP0020
2024-10-01|CP0020|CH001|P023|MK007|PR015|CT0217,CP0020
2024-11-01|CP0020|CH005|P023|MK007|PR015|CT0217,CP0020
2024-11-01|CP0020|CH001|P023|MK007|PR015|CT0217,CP0020
2024-12-01|CP0020|CH001|P023|MK007|PR015|CT0217,CP0020
2024-12-01|CP0020|CH004|P023|MK007|PR015|CT0217,CP0020
2024-05-01|CP0021|CH004|P023|MK007|PR013|CT0870,CP0021
2024-06-01|CP0021|CH004|P023|MK007|PR013|CT0667,CP0021
2024-07-01|CP0021|CH004|P023|MK007|PR013|CT0490,CP0021
2024-08-01|CP0021|CH004|P023|MK007|PR013|CT0490,CP0021
2025-01-01|CP0022|CH001|P056|MK012|PR034|CT0482,CP0022
2025-02-01|CP0022|CH002|P056|MK012|PR034|CT0482,CP0022
2025-09-01|CP0022|CH002|P056|MK012|PR034|CT0482,CP0022
2025-09-01|CP0022|CH001|P056|MK012|PR034|CT0482,CP0022
2024-05-01|CP0023|CH003|P008|MK006|PR052|CT0835,CP0023
2024-06-01|CP0023|CH002|P008|MK006|PR052|CT0616,CP0023
2024-07-01|CP0023|CH002|P008|MK006|PR052|CT0835,CP0023
2024-08-01|CP0023|CH002|P008|MK006|PR052|CT0616,CP0023
2024-09-01|CP0023|CH002|P008|MK006|PR052|CT0516,CP0023
2024-10-01|CP0023|CH003|P008|MK006|PR052|CT0516,CP0023
2024-11-01|CP0023|CH002|P008|MK006|PR052|CT0516,CP0023
2024-07-01|CP0024|CH010|P004|MK008|PR005|CT0047,CP0024
2024-08-01|CP0024|CH008|P004|MK008|PR005|CT0608,CP0024
2024-09-01|CP0024|CH008|P004|MK008|PR005|CT0047,CP0024
2024-09-01|CP0025|CH003|P021|MK009|PR064|CT0398,CP0025
2024-10-01|CP0025|CH010|P021|MK009|PR064|CT0398,CP0025
2024-09-01|CP0026|CH005|P046|MK001|PR039|CT0407,CP0026
2024-10-01|CP0026|CH007|P046|MK001|PR039|CT0545,CP0026
2025-01-01|CP0027|CH009|P004|MK008|PR037|CT0761,CP0027
2025-02-01|CP0027|CH006|P004|MK008|PR037|CT0002,CP0027
2025-03-01|CP0027|CH006|P004|MK008|PR037|CT0759,CP0027
2025-05-01|CP0027|CH006|P004|MK008|PR037|CT0002,CP0027
2024-09-01|CP0028|CH008|P006|MK008|PR051|CT0673,CP0028
2024-09-01|CP0028|CH010|P006|MK008|PR051|CT0599,CP0028
2024-10-01|CP0028|CH008|P006|MK008|PR051|CT0673,CP0028
2024-11-01|CP0028|CH010|P006|MK008|PR051|CT0599,CP0028
2024-12-01|CP0028|CH008|P006|MK008|PR051|CT0646,CP0028
2024-01-01|CP0029|CH001|P020|MK001|PR003|CT0842,CP0029
2024-01-01|CP0029|CH009|P020|MK001|PR003|CT0842,CP0029
2024-02-01|CP0029|CH009|P020|MK001|PR003|CT0842,CP0029
2024-03-01|CP0029|CH009|P020|MK001|PR003|CT0842,CP0029
2024-03-01|CP0029|CH001|P020|MK001|PR003|CT0842,CP0029
2024-04-01|CP0029|CH009|P020|MK001|PR003|CT0842,CP0029
2024-05-01|CP0029|CH001|P020|MK001|PR003|CT0842,CP0029
2024-11-01|CP0030|CH001|P001|MK010|PR039|CT0542,CP0030
2024-12-01|CP0030|CH001|P001|MK010|PR039|CT0542,CP0030
2024-12-01|CP0030|CH005|P001|MK010|PR039|CT0542,CP0030
2025-01-01|CP0030|CH001|P001|MK010|PR039|CT0542,CP0030
2025-02-01|CP0030|CH005|P001|MK010|PR039|CT0542,CP0030
2025-02-01|CP0030|CH001|P001|MK010|PR039|CT0542,CP0030
2025-02-01|CP0031|CH003|P031|MK007|PR022|CT0794,CP0031
2025-03-01|CP0031|CH003|P031|MK007|PR022|CT0794,CP0031
2025-03-01|CP0031|CH006|P031|MK007|PR022|CT0618,CP0031
2025-04-01|CP0031|CH006|P031|MK007|PR022|CT0618,CP0031
2024-04-01|CP0032|CH007|P016|MK012|PR069|CT0348,CP0032
2024-04-01|CP0032|CH003|P016|MK012|PR069|CT0176,CP0032
2024-05-01|CP0032|CH003|P016|MK012|PR069|CT0760,CP0032
2024-12-01|CP0033|CH005|P017|MK009|PR019|CT0801,CP0033
2025-01-01|CP0033|CH005|P017|MK009|PR019|CT0811,CP0033
2025-02-01|CP0033|CH005|P017|MK009|PR019|CT0769,CP0033
2025-02-01|CP0033|CH002|P017|MK009|PR019|CT0811,CP0033
2024-07-01|CP0034|CH003|P005|MK004|PR057|CT0066,CP0034
2024-08-01|CP0034|CH003|P005|MK004|PR057|CT0066,CP0034
2024-09-01|CP0034|CH003|P005|MK004|PR057|CT0066,CP0034
2024-10-01|CP0034|CH003|P005|MK004|PR057|CT0066,CP0034
2024-11-01|CP0034|CH003|P005|MK004|PR057|CT0066,CP0034
2024-12-01|CP0034|CH003|P005|MK004|PR057|CT0066,CP0034
2024-07-01|CP0035|CH006|P048|MK005|PR073|CT0219,CP0035
2024-08-01|CP0035|CH006|P048|MK005|PR073|CT0006,CP0035
2024-08-01|CP0035|CH007|P048|MK005|PR073|CT0219,CP0035
2024-09-01|CP0035|CH007|P048|MK005|PR073|CT0219,CP0035
2024-09-01|CP0035|CH006|P048|MK005|PR073|CT0030,CP0035
2024-10-01|CP0035|CH007|P048|MK005|PR073|CT0474,CP0035
2025-03-01|CP0036|CH002|P021|MK009|PR057|CT0112,CP0036
2025-03-01|CP0036|CH007|P021|MK009|PR057|CT0112,CP0036
2025-04-01|CP0036|CH002|P021|MK009|PR057|CT0626,CP0036
2025-04-01|CP0036|CH007|P021|MK009|PR057|CT0112,CP0036
2025-05-01|CP0036|CH002|P021|MK009|PR057|CT0112,CP0036
2025-02-01|CP0037|CH005|P055|MK001|PR016|CT0700,CP0037
2025-02-01|CP0037|CH010|P055|MK001|PR016|CT0700,CP0037
2025-04-01|CP0037|CH005|P055|MK001|PR016|CT0700,CP0037
2025-05-01|CP0037|CH005|P055|MK001|PR016|CT0700,CP0037
2025-06-01|CP0037|CH002|P055|MK001|PR016|CT0373,CP0037
2024-06-01|CP0038|CH007|P040|MK006|PR021|CT0366,CP0038
2024-07-01|CP0038|CH007|P040|MK006|PR021|CT0454,CP0038
2024-08-01|CP0038|CH002|P040|MK006|PR021|CT0366,CP0038
2024-09-01|CP0038|CH002|P040|MK006|PR021|CT0834,CP0038
2024-09-01|CP0038|CH007|P040|MK006|PR021|CT0454,CP0038
2024-10-01|CP0038|CH007|P040|MK006|PR021|CT0454,CP0038
2024-11-01|CP0038|CH007|P040|MK006|PR021|CT0299,CP0038
2024-11-01|CP0038|CH002|P040|MK006|PR021|CT0366,CP0038
2024-12-01|CP0038|CH007|P040|MK006|PR021|CT0299,CP0038
2025-01-01|CP0038|CH007|P040|MK006|PR021|CT0366,CP0038
2024-11-01|CP0039|CH010|P014|MK007|PR006|CT0662,CP0039
2024-12-01|CP0039|CH010|P014|MK007|PR006|CT0527,CP0039
2024-10-01|CP0040|CH001|P002|MK012|PR051|CT0080,CP0040
2024-10-01|CP0040|CH005|P002|MK012|PR051|CT0080,CP0040
2024-11-01|CP0040|CH005|P002|MK012|PR051|CT0080,CP0040
2024-12-01|CP0040|CH001|P002|MK012|PR051|CT0080,CP0040
2025-01-01|CP0040|CH005|P002|MK012|PR051|CT0080,CP0040
2025-01-01|CP0040|CH001|P002|MK012|PR051|CT0080,CP0040
2025-02-01|CP0040|CH001|P002|MK012|PR051|CT0080,CP0040
2025-03-01|CP0040|CH005|P002|MK012|PR051|CT0080,CP0040
2025-03-01|CP0040|CH001|P002|MK012|PR051|CT0080,CP0040
2025-04-01|CP0040|CH005|P002|MK012|PR051|CT0080,CP0040
2025-04-01|CP0040|CH001|P002|MK012|PR051|CT0080,CP0040
2025-05-01|CP0040|CH001|P002|MK012|PR051|CT0080,CP0040
2025-05-01|CP0041|CH008|P055|MK001|PR009|CT0013,CP0041
2025-05-01|CP0041|CH002|P055|MK001|PR009|CT0013,CP0041
2025-06-01|CP0041|CH009|P055|MK001|PR009|CT0489,CP0041
2025-06-01|CP0041|CH008|P055|MK001|PR009|CT0013,CP0041
2025-07-01|CP0041|CH009|P055|MK001|PR009|CT0340,CP0041
2025-08-01|CP0041|CH002|P055|MK001|PR009|CT0077,CP0041
2025-08-01|CP0041|CH008|P055|MK001|PR009|CT0077,CP0041
2024-08-01|CP0042|CH005|P013|MK009|PR021|CT0374,CP0042
2024-09-01|CP0042|CH005|P013|MK009|PR021|CT0374,CP0042
2025-04-01|CP0043|CH001|P019|MK005|PR054|CT0421,CP0043
2025-05-01|CP0043|CH001|P019|MK005|PR054|CT0327,CP0043
2025-06-01|CP0043|CH001|P019|MK005|PR054|CT0421,CP0043
2025-04-01|CP0044|CH009|P044|MK005|PR017|CT0399,CP0044
2025-05-01|CP0044|CH009|P044|MK005|PR017|CT0563,CP0044
2025-07-01|CP0044|CH009|P044|MK005|PR017|CT0563,CP0044
2025-08-01|CP0044|CH009|P044|MK005|PR017|CT0399,CP0044
2024-08-01|CP0045|CH009|P005|MK004|PR002|CT0523,CP0045
2024-09-01|CP0045|CH009|P005|MK004|PR002|CT0244,CP0045
2025-01-01|CP0046|CH001|P055|MK001|PR054|CT0230,CP0046
2025-01-01|CP0046|CH003|P055|MK001|PR054|CT0230,CP0046
2025-03-01|CP0046|CH003|P055|MK001|PR054|CT0230,CP0046
2025-05-01|CP0046|CH001|P055|MK001|PR054|CT0230,CP0046
2024-11-01|CP0047|CH002|P029|MK009|PR064|CT0176,CP0047
2024-12-01|CP0047|CH002|P029|MK009|PR064|CT0728,CP0047
2025-01-01|CP0048|CH001|P018|MK005|PR069|CT0159,CP0048
2025-02-01|CP0048|CH007|P018|MK005|PR069|CT0364,CP0048
2025-02-01|CP0048|CH002|P018|MK005|PR069|CT0364,CP0048
2025-03-01|CP0049|CH003|P031|MK007|PR025|CT0277,CP0049
2025-04-01|CP0049|CH005|P031|MK007|PR025|CT0267,CP0049
2025-05-01|CP0049|CH005|P031|MK007|PR025|CT0587,CP0049
2025-06-01|CP0049|CH003|P031|MK007|PR025|CT0587,CP0049
2025-06-01|CP0049|CH005|P031|MK007|PR025|CT0277,CP0049
2025-07-01|CP0049|CH005|P031|MK007|PR025|CT0627,CP0049
2025-07-01|CP0049|CH003|P031|MK007|PR025|CT0267,CP0049
2025-08-01|CP0049|CH003|P031|MK007|PR025|CT0267,CP0049
2025-09-01|CP0049|CH005|P031|MK007|PR025|CT0267,CP0049
2025-09-01|CP0049|CH003|P031|MK007|PR025|CT0627,CP0049
2024-09-01|CP0050|CH006|P015|MK008|PR036|CT0170,CP0050
2024-10-01|CP0050|CH006|P015|MK008|PR036|CT0170,CP0050
2024-11-01|CP0050|CH001|P015|MK008|PR036|CT0170,CP0050
2024-06-01|CP0051|CH008|P042|MK005|PR029|CT0169,CP0051
2024-07-01|CP0051|CH008|P042|MK005|PR029|CT0234,CP0051
2024-08-01|CP0051|CH008|P042|MK005|PR029|CT0596,CP0051
2024-09-01|CP0051|CH008|P042|MK005|PR029|CT0596,CP0051
2024-10-01|CP0051|CH008|P042|MK005|PR029|CT0596,CP0051
2024-09-01|CP0052|CH010|P029|MK009|PR019|CT0161,CP0052
2024-10-01|CP0052|CH010|P029|MK009|PR019|CT0551,CP0052
2024-11-01|CP0052|CH010|P029|MK009|PR019|CT0161,CP0052
2024-12-01|CP0052|CH010|P029|MK009|PR019|CT0161,CP0052
2025-01-01|CP0052|CH010|P029|MK009|PR019|CT0819,CP0052
2024-03-01|CP0053|CH005|P032|MK004|PR008|CT0404,CP0053
2024-04-01|CP0053|CH005|P032|MK004|PR008|CT0456,CP0053
2024-05-01|CP0053|CH005|P032|MK004|PR008|CT0842,CP0053
2024-05-01|CP0053|CH007|P032|MK004|PR008|CT0842,CP0053
2024-12-01|CP0054|CH007|P029|MK009|PR018|CT0525,CP0054
2024-12-01|CP0054|CH008|P029|MK009|PR018|CT0779,CP0054
2025-02-01|CP0054|CH007|P029|MK009|PR018|CT0779,CP0054
2025-03-01|CP0054|CH007|P029|MK009|PR018|CT0779,CP0054
2025-04-01|CP0054|CH007|P029|MK009|PR018|CT0525,CP0054
2025-04-01|CP0054|CH008|P029|MK009|PR018|CT0525,CP0054
2024-07-01|CP0055|CH008|P054|MK004|PR034|CT0693,CP0055
2024-09-01|CP0055|CH008|P054|MK004|PR034|CT0315,CP0055
2024-09-01|CP0055|CH006|P054|MK004|PR034|CT0693,CP0055
2024-11-01|CP0056|CH006|P049|MK011|PR005|CT0054,CP0056
2024-12-01|CP0056|CH006|P049|MK011|PR005|CT0054,CP0056
2025-02-01|CP0056|CH006|P049|MK011|PR005|CT0231,CP0056
2025-04-01|CP0056|CH006|P049|MK011|PR005|CT0630,CP0056
2025-05-01|CP0056|CH006|P049|MK011|PR005|CT0138,CP0056
2024-08-01|CP0057|CH009|P045|MK011|PR031|CT0327,CP0057
2024-08-01|CP0057|CH008|P045|MK011|PR031|CT0327,CP0057
2024-10-01|CP0057|CH008|P045|MK011|PR031|CT0327,CP0057
2024-11-01|CP0057|CH009|P045|MK011|PR031|CT0327,CP0057
2024-11-01|CP0057|CH004|P045|MK011|PR031|CT0327,CP0057
2024-12-01|CP0057|CH009|P045|MK011|PR031|CT0327,CP0057
2025-01-01|CP0057|CH008|P045|MK011|PR031|CT0327,CP0057
2025-01-01|CP0057|CH004|P045|MK011|PR031|CT0327,CP0057
2024-12-01|CP0058|CH009|P030|MK007|PR034|CT0525,CP0058
2024-12-01|CP0058|CH008|P030|MK007|PR034|CT0525,CP0058
2025-01-01|CP0058|CH008|P030|MK007|PR034|CT0525,CP0058
2025-02-01|CP0058|CH008|P030|MK007|PR034|CT0525,CP0058
2025-02-01|CP0058|CH009|P030|MK007|PR034|CT0525,CP0058
2025-05-01|CP0059|CH001|P019|MK005|PR061|CT0745,CP0059
2025-06-01|CP0059|CH008|P019|MK005|PR061|CT0540,CP0059
2025-06-01|CP0059|CH001|P019|MK005|PR061|CT0745,CP0059
2025-07-01|CP0059|CH001|P019|MK005|PR061|CT0745,CP0059
2024-10-01|CP0060|CH004|P020|MK001|PR034|CT0778,CP0060
2024-12-01|CP0060|CH004|P020|MK001|PR034|CT0224,CP0060
2025-01-01|CP0060|CH004|P020|MK001|PR034|CT0224,CP0060
2025-03-01|CP0060|CH004|P020|MK001|PR034|CT0778,CP0060
2024-08-01|CP0061|CH004|P047|MK011|PR041|CT0563,CP0061
2024-08-01|CP0061|CH008|P047|MK011|PR041|CT0563,CP0061
2024-09-01|CP0061|CH008|P047|MK011|PR041|CT0563,CP0061
2024-10-01|CP0061|CH004|P047|MK011|PR041|CT0563,CP0061
2024-10-01|CP0061|CH008|P047|MK011|PR041|CT0563,CP0061
2024-11-01|CP0061|CH008|P047|MK011|PR041|CT0563,CP0061
2024-04-01|CP0062|CH008|P012|MK005|PR072|CT0348,CP0062
2024-05-01|CP0062|CH008|P012|MK005|PR072|CT0305,CP0062
2024-05-01|CP0062|CH005|P012|MK005|PR072|CT0528,CP0062
2024-06-01|CP0062|CH008|P012|MK005|PR072|CT0348,CP0062
2024-06-01|CP0062|CH005|P012|MK005|PR072|CT0348,CP0062
2024-07-01|CP0062|CH005|P012|MK005|PR072|CT0348,CP0062
2024-07-01|CP0062|CH008|P012|MK005|PR072|CT0305,CP0062
2024-08-01|CP0062|CH008|P012|MK005|PR072|CT0499,CP0062
2024-10-01|CP0063|CH002|P014|MK007|PR071|CT0779,CP0063
2024-12-01|CP0063|CH008|P014|MK007|PR071|CT0779,CP0063
2024-12-01|CP0063|CH003|P014|MK007|PR071|CT0779,CP0063
2025-01-01|CP0063|CH003|P014|MK007|PR071|CT0779,CP0063
2024-07-01|CP0064|CH009|P025|MK005|PR039|CT0443,CP0064
2024-08-01|CP0064|CH006|P025|MK005|PR039|CT0871,CP0064
2024-09-01|CP0064|CH006|P025|MK005|PR039|CT0443,CP0064
2024-10-01|CP0064|CH006|P025|MK005|PR039|CT0443,CP0064
2024-10-01|CP0064|CH009|P025|MK005|PR039|CT0443,CP0064
2024-11-01|CP0064|CH009|P025|MK005|PR039|CT0871,CP0064
2024-12-01|CP0064|CH009|P025|MK005|PR039|CT0871,CP0064
2025-01-01|CP0064|CH009|P025|MK005|PR039|CT0443,CP0064
2025-03-01|CP0065|CH003|P017|MK009|PR012|CT0018,CP0065
2025-04-01|CP0065|CH004|P017|MK009|PR012|CT0018,CP0065
2025-05-01|CP0065|CH004|P017|MK009|PR012|CT0018,CP0065
2025-05-01|CP0065|CH003|P017|MK009|PR012|CT0018,CP0065
2025-07-01|CP0065|CH004|P017|MK009|PR012|CT0018,CP0065
2025-07-01|CP0065|CH003|P017|MK009|PR012|CT0018,CP0065
2025-09-01|CP0065|CH004|P017|MK009|PR012|CT0018,CP0065
2025-09-01|CP0065|CH003|P017|MK009|PR012|CT0018,CP0065
2024-08-01|CP0066|CH004|P018|MK005|PR005|CT0009,CP0066
2024-09-01|CP0066|CH004|P018|MK005|PR005|CT0864,CP0066
2024-10-01|CP0066|CH004|P018|MK005|PR005|CT0278,CP0066
2024-11-01|CP0066|CH004|P018|MK005|PR005|CT0009,CP0066
2024-12-01|CP0066|CH004|P018|MK005|PR005|CT0278,CP0066
2025-01-01|CP0066|CH004|P018|MK005|PR005|CT0278,CP0066
2025-02-01|CP0066|CH004|P018|MK005|PR005|CT0704,CP0066
2025-03-01|CP0066|CH004|P018|MK005|PR005|CT0278,CP0066
2024-09-01|CP0067|CH006|P047|MK011|PR043|CT0600,CP0067
2024-10-01|CP0067|CH010|P047|MK011|PR043|CT0600,CP0067
2024-11-01|CP0067|CH006|P047|MK011|PR043|CT0187,CP0067
2024-12-01|CP0067|CH006|P047|MK011|PR043|CT0187,CP0067
2025-01-01|CP0067|CH006|P047|MK011|PR043|CT0187,CP0067
2025-01-01|CP0067|CH010|P047|MK011|PR043|CT0187,CP0067
2025-02-01|CP0067|CH006|P047|MK011|PR043|CT0584,CP0067
2025-03-01|CP0067|CH010|P047|MK011|PR043|CT0600,CP0067
2024-03-01|CP0068|CH002|P018|MK005|PR057|CT0635,CP0068
2024-03-01|CP0068|CH004|P018|MK005|PR057|CT0736,CP0068
2024-04-01|CP0068|CH004|P018|MK005|PR057|CT0736,CP0068
2024-05-01|CP0068|CH002|P018|MK005|PR057|CT0635,CP0068
2024-06-01|CP0068|CH002|P018|MK005|PR057|CT0183,CP0068
2024-06-01|CP0068|CH004|P018|MK005|PR057|CT0635,CP0068
2024-07-01|CP0068|CH002|P018|MK005|PR057|CT0183,CP0068
2024-03-01|CP0069|CH002|P016|MK012|PR075|CT0182,CP0069
2024-05-01|CP0069|CH002|P016|MK012|PR075|CT0889,CP0069
2024-06-01|CP0069|CH002|P016|MK012|PR075|CT0182,CP0069
2024-07-01|CP0069|CH007|P016|MK012|PR075|CT0182,CP0069
2024-08-01|CP0069|CH007|P016|MK012|PR075|CT0889,CP0069
2024-08-01|CP0069|CH002|P016|MK012|PR075|CT0889,CP0069
2025-02-01|CP0070|CH008|P015|MK008|PR030|CT0557,CP0070
2025-03-01|CP0070|CH008|P015|MK008|PR030|CT0265,CP0070
2025-04-01|CP0070|CH003|P015|MK008|PR030|CT0265,CP0070
2024-01-01|CP0071|CH001|P003|MK012|PR074|CT0201,CP0071
2024-02-01|CP0071|CH001|P003|MK012|PR074|CT0628,CP0071
2024-03-01|CP0071|CH001|P003|MK012|PR074|CT0022,CP0071
2024-04-01|CP0071|CH002|P003|MK012|PR074|CT0022,CP0071
2024-05-01|CP0071|CH002|P003|MK012|PR074|CT0124,CP0071
2024-06-01|CP0071|CH002|P003|MK012|PR074|CT0201,CP0071
2024-06-01|CP0071|CH001|P003|MK012|PR074|CT0124,CP0071
2024-07-01|CP0071|CH002|P003|MK012|PR074|CT0022,CP0071
2024-02-01|CP0072|CH007|P007|MK010|PR037|CT0683,CP0072
2024-02-01|CP0072|CH009|P007|MK010|PR037|CT0683,CP0072
2024-03-01|CP0072|CH007|P007|MK010|PR037|CT0683,CP0072
2024-04-01|CP0072|CH007|P007|MK010|PR037|CT0683,CP0072
2024-05-01|CP0072|CH007|P007|MK010|PR037|CT0683,CP0072
2024-04-01|CP0073|CH006|P012|MK005|PR061|CT0791,CP0073
2024-04-01|CP0073|CH007|P012|MK005|PR061|CT0791,CP0073
2024-05-01|CP0073|CH006|P012|MK005|PR061|CT0791,CP0073
2024-06-01|CP0073|CH007|P012|MK005|PR061|CT0791,CP0073
2024-07-01|CP0073|CH006|P012|MK005|PR061|CT0791,CP0073
2024-08-01|CP0073|CH007|P012|MK005|PR061|CT0791,CP0073
2024-08-01|CP0073|CH006|P012|MK005|PR061|CT0791,CP0073
2024-09-01|CP0073|CH007|P012|MK005|PR061|CT0791,CP0073
