perf_id,as_of,currency,impressions,clicks,spend,leads,opps,customers,revenue,ctr,cpl,cac,roas
2024-06-01|CP0009|CH004|P036|MK010|PR034|CT0389,2024-06-01 00:00:00,EUR,54053,1984,80103.66,105,15,3,566808.4,0.036705,762.89,26701.22,7.076
2025-05-01|CP0010|CH002|P021|MK009|PR054|CT0463,2025-05-01 00:00:00,USD,231199,1938,75153.0,18,3,0,0.0,0.008382,4175.17,0.0,0.0
2025-06-01|CP0010|CH002|P021|MK009|PR054|CT0862,2025-06-01 00:00:00,EUR,136075,1516,55070.38,16,3,0,0.0,0.011141,3441.9,0.0,0.0
2025-07-01|CP0010|CH002|P021|MK009|PR054|CT0463,2025-07-01 00:00:00,EUR,270604,1730,69825.19,20,3,0,0.0,0.006393,3491.26,0.0,0.0
2025-08-01|CP0010|CH002|P021|MK009|PR054|CT0001,2025-08-01 00:00:00,USD,211997,1754,65270.79,20,3,0,0.0,0.008274,3263.54,0.0,0.0
2025-09-01|CP0010|CH002|P021|MK009|PR054|CT0001,2025-09-01 00:00:00,EUR,143470,1180,50101.15,8,1,0,0.0,0.008225,6262.64,0.0,0.0
2025-10-01|CP0010|CH002|P021|MK009|PR054|CT0463,2025-10-01 00:00:00,EUR,260632,1949,68990.4,16,3,0,0.0,0.007478,4311.9,0.0,0.0
2024-10-01|CP0011|CH005|P003|MK012|PR049|CT0291,2024-10-01 00:00:00,USD,4891,813,36011.39,148,26,4,897297.24,0.166224,243.32,9002.85,24.917
2025-01-01|CP0011|CH005|P003|MK012|PR049|CT0155,2025-01-01 00:00:00,USD,5862,877,36721.49,207,34,5,1595235.66,0.149608,177.4,7344.3,43.441
2025-02-01|CP0011|CH003|P003|MK012|PR049|CT0155,2025-02-01 00:00:00,EUR,14202,713,25530.56,48,8,1,308174.63,0.050204,531.89,25530.56,12.071
2024-07-01|CP0012|CH010|P036|MK010|PR011|CT0881,2024-07-01 00:00:00,EUR,19518,527,17868.24,21,4,1,227539.67,0.027001,850.87,17868.24,12.734
2024-07-01|CP0012|CH007|P036|MK010|PR011|CT0120,2024-07-01 00:00:00,EUR,3816,461,18696.79,115,20,3,566175.39,0.120807,162.58,6232.26,30.282
2024-08-01|CP0012|CH007|P036|MK010|PR011|CT0881,2024-08-01 00:00:00,EUR,1524,149,4706.1,37,5,1,246629.81,0.097769,127.19,4706.1,52.406
2024-09-01|CP0012|CH010|P036|MK010|PR011|CT0111,2024-09-01 00:00:00,EUR,7941,205,6536.69,7,1,0,0.0,0.025815,933.81,0.0,0.0
2024-10-01|CP0012|CH010|P036|MK010|PR011|CT0120,2024-10-01 00:00:00,EUR,16424,507,20874.38,23,4,1,238561.77,0.030869,907.58,20874.38,11.428
2024-10-01|CP0012|CH007|P036|MK010|PR011|CT0111,2024-10-01 00:00:00,EUR,3781,435,14654.45,138,21,3,750632.05,0.115049,106.19,4884.82,51.222
2024-11-01|CP0012|CH010|P036|MK010|PR011|CT0120,2024-11-01 00:00:00,USD,13649,441,15265.98,23,4,1,187587.9,0.03231,663.74,15265.98,12.288
2024-10-01|CP0013|CH009|P060|MK011|PR055|CT0615,2024-10-01 00:00:00,USD,21414,515,21380.75,14,2,0,0.0,0.02405,1527.2,0.0,0.0
2024-11-01|CP0013|CH009|P060|MK011|PR055|CT0615,2024-11-01 00:00:00,USD,53499,1168,51381.18,35,6,1,281709.35,0.021832,1468.03,51381.18,5.483
2024-12-01|CP0013|CH009|P060|MK011|PR055|CT0348,2024-12-01 00:00:00,EUR,54117,965,35928.18,36,6,1,271405.36,0.017832,998.0,35928.18,7.554
2024-12-01|CP0013|CH001|P060|MK011|PR055|CT0615,2024-12-01 00:00:00,USD,202089,2840,109446.77,46,7,1,240125.16,0.014053,2379.28,109446.77,2.194
2025-01-01|CP0013|CH001|P060|MK011|PR055|CT0618,2025-01-01 00:00:00,EUR,136451,2717,130357.98,65,11,2,424151.35,0.019912,2005.51,65178.99,3.254
2025-01-01|CP0013|CH009|P060|MK011|PR055|CT0618,2025-01-01 00:00:00,USD,34767,903,36333.91,30,4,0,0.0,0.025973,1211.13,0.0,0.0
2025-01-01|CP0014|CH002|P030|MK007|PR036|CT0588,2025-01-01 00:00:00,INR,105497,776,14667.34,8,1,0,0.0,0.007356,1833.42,0.0,0.0
2025-02-01|CP0014|CH007|P030|MK007|PR036|CT0118,2025-02-01 00:00:00,INR,1235,129,2139.01,32,4,1,204171.17,0.104453,66.84,2139.01,95.451
2025-02-01|CP0014|CH002|P030|MK007|PR036|CT0588,2025-02-01 00:00:00,INR,65947,587,10246.61,6,1,0,0.0,0.008901,1707.77,0.0,0.0
2025-03-01|CP0014|CH007|P030|MK007|PR036|CT0034,2025-03-01 00:00:00,INR,1900,284,4643.15,68,8,2,321945.6,0.149474,68.28,2321.57,69.338
2025-04-01|CP0014|CH002|P030|MK007|PR036|CT0118,2025-04-01 00:00:00,INR,175735,798,12216.63,9,1,0,0.0,0.004541,1357.4,0.0,0.0
2025-05-01|CP0014|CH007|P030|MK007|PR036|CT0550,2025-05-01 00:00:00,INR,4093,255,4296.19,70,9,2,361132.39,0.062301,61.37,2148.09,84.059
2025-05-01|CP0014|CH002|P030|MK007|PR036|CT0118,2025-05-01 00:00:00,INR,252347,1550,27070.28,15,2,0,0.0,0.006142,1804.69,0.0,0.0
2025-06-01|CP0014|CH007|P030|MK007|PR036|CT0034,2025-06-01 00:00:00,INR,2150,235,4525.49,70,9,2,470489.19,0.109302,64.65,2262.74,103.964
2025-01-01|CP0015|CH003|P031|MK007|PR038|CT0371,2025-01-01 00:00:00,INR,26755,1416,25694.65,103,13,4,525742.85,0.052925,249.46,6423.66,20.461
2025-01-01|CP0015|CH010|P031|MK007|PR038|CT0686,2025-01-01 00:00:00,INR,18160,491,8507.11,16,2,1,134845.48,0.027037,531.69,8507.11,15.851
2025-02-01|CP0015|CH010|P031|MK007|PR038|CT0700,2025-02-01 00:00:00,INR,14974,543,8359.47,20,3,1,147804.45,0.036263,417.97,8359.47,17.681
2025-03-01|CP0015|CH003|P031|MK007|PR038|CT0700,2025-03-01 00:00:00,INR,10511,420,8246.38,30,4,1,144121.46,0.039958,274.88,8246.38,17.477
2025-04-01|CP0015|CH010|P031|MK007|PR038|CT0700,2025-04-01 00:00:00,INR,17964,613,9508.41,29,4,1,179248.19,0.034124,327.88,9508.41,18.852
2025-05-01|CP0015|CH010|P031|MK007|PR038|CT0700,2025-05-01 00:00:00,INR,14739,539,9316.25,23,3,1,147810.18,0.03657,405.05,9316.25,15.866
2025-06-01|CP0015|CH003|P031|MK007|PR038|CT0700,2025-06-01 00:00:00,INR,30100,1644,32398.03,107,15,4,715969.86,0.054618,302.79,8099.51,22.099
2024-02-01|CP0016|CH008|P001|MK010|PR009|CT0237,2024-02-01 00:00:00,EUR,28584,1124,41074.36,55,9,2,207401.77,0.039323,746.81,20537.18,5.049
2024-04-01|CP0016|CH008|P001|MK010|PR009|CT0237,2024-04-01 00:00:00,EUR,17443,735,29466.07,40,6,2,235545.65,0.042137,736.65,14733.03,7.994
2024-05-01|CP0016|CH008|P001|MK010|PR009|CT0854,2024-05-01 00:00:00,USD,5838,193,6435.36,8,1,0,0.0,0.033059,804.42,0.0,0.0
2024-11-01|CP0017|CH002|P009|MK003|PR045|CT0795,2024-11-01 00:00:00,USD,99615,743,26603.06,9,2,0,0.0,0.007459,2955.9,0.0,0.0
2024-12-01|CP0017|CH006|P009|MK003|PR045|CT0795,2024-12-01 00:00:00,EUR,22215,602,23602.68,26,4,1,220573.7,0.027099,907.8,23602.68,9.345
2025-01-01|CP0017|CH006|P009|MK003|PR045|CT0236,2025-01-01 00:00:00,USD,86608,2763,106833.13,146,23,3,606608.38,0.031902,731.73,35611.04,5.678
2025-01-01|CP0017|CH009|P009|MK003|PR045|CT0468,2025-01-01 00:00:00,USD,9463,181,5979.56,7,1,0,0.0,0.019127,854.22,0.0,0.0
2025-02-01|CP0017|CH002|P009|MK003|PR045|CT0236,2025-02-01 00:00:00,USD,180828,1818,74937.22,15,2,0,0.0,0.010054,4995.81,0.0,0.0
2025-02-01|CP0017|CH009|P009|MK003|PR045|CT0236,2025-02-01 00:00:00,EUR,35578,749,32506.02,20,3,0,0.0,0.021052,1625.3,0.0,0.0
2025-02-01|CP0018|CH007|P009|MK003|PR022|CT0871,2025-02-01 00:00:00,EUR,940,106,3941.37,31,5,1,199629.16,0.112766,127.14,3941.37,50.65
2025-03-01|CP0018|CH003|P009|MK003|PR022|CT0276,2025-03-01 00:00:00,USD,23121,1727,65309.8,106,16,3,833454.53,0.074694,616.13,21769.93,12.762
2025-04-01|CP0018|CH007|P009|MK003|PR022|CT0871,2025-04-01 00:00:00,EUR,2079,369,14350.73,130,21,4,783787.41,0.177489,110.39,3587.68,54.617
2025-05-01|CP0018|CH003|P009|MK003|PR022|CT0871,2025-05-01 00:00:00,USD,18405,812,26343.65,51,8,2,481658.65,0.044118,516.54,13171.83,18.284
2025-05-01|CP0018|CH007|P009|MK003|PR022|CT0303,2025-05-01 00:00:00,EUR,2810,410,14357.09,125,21,4,757794.66,0.145907,114.86,3589.27,52.782
2025-02-01|CP0019|CH006|P047|MK011|PR057|CT0064,2025-02-01 00:00:00,EUR,30515,917,33798.59,63,10,2,400995.72,0.030051,536.49,16899.29,11.864
2025-03-01|CP0019|CH010|P047|MK011|PR057|CT0064,2025-03-01 00:00:00,EUR,16265,591,23410.99,21,4,1,181164.13,0.036336,1114.81,23410.99,7.738
2025-03-01|CP0019|CH006|P047|MK011|PR057|CT0064,2025-03-01 00:00:00,EUR,15796,379,15481.76,22,4,1,170272.0,0.023993,703.72,15481.76,10.998
2025-04-01|CP0019|CH010|P047|MK011|PR057|CT0064,2025-04-01 00:00:00,USD,18932,430,15993.38,13,2,0,0.0,0.022713,1230.26,0.0,0.0
2025-04-01|CP0019|CH006|P047|MK011|PR057|CT0064,2025-04-01 00:00:00,EUR,74595,2139,90809.83,118,18,4,674859.06,0.028675,769.57,22702.46,7.432
2025-05-01|CP0019|CH010|P047|MK011|PR057|CT0064,2025-05-01 00:00:00,EUR,20322,747,33598.58,32,5,1,166289.93,0.036758,1049.96,33598.58,4.949
2024-10-01|CP0020|CH004|P023|MK007|PR015|CT0217,2024-10-01 00:00:00,INR,75940,2389,37525.56,131,16,3,581796.35,0.031459,286.45,12508.52,15.504
2024-10-01|CP0020|CH001|P023|MK007|PR015|CT0217,2024-10-01 00:00:00,INR,154528,3812,61450.95,57,7,1,155898.0,0.024669,1078.09,61450.95,2.537
2024-11-01|CP0020|CH005|P023|MK007|PR015|CT0217,2024-11-01 00:00:00,INR,1691,213,3771.0,55,8,1,189563.22,0.125961,68.56,3771.0,50.269
2024-11-01|CP0020|CH001|P023|MK007|PR015|CT0217,2024-11-01 00:00:00,INR,73645,1241,25652.08,24,3,1,186787.7,0.016851,1068.84,25652.08,7.282
2024-12-01|CP0020|CH001|P023|MK007|PR015|CT0217,2024-12-01 00:00:00,INR,142726,2235,46230.82,41,6,1,195567.19,0.015659,1127.58,46230.82,4.23
2024-12-01|CP0020|CH004|P023|MK007|PR015|CT0217,2024-12-01 00:00:00,INR,40840,908,14233.67,55,7,1,223809.75,0.022233,258.79,14233.67,15.724
2024-05-01|CP0021|CH004|P023|MK007|PR013|CT0870,2024-05-01 00:00:00,INR,40664,1770,28102.65,58,8,1,190086.11,0.043527,484.53,28102.65,6.764
2024-06-01|CP0021|CH004|P023|MK007|PR013|CT0667,2024-06-01 00:00:00,INR,68910,2231,39787.46,139,18,3,782527.64,0.032376,286.24,13262.49,19.668
2024-07-01|CP0021|CH004|P023|MK007|PR013|CT0490,2024-07-01 00:00:00,INR,88020,2098,37217.34,102,13,2,406939.5,0.023835,364.88,18608.67,10.934
2024-08-01|CP0021|CH004|P023|MK007|PR013|CT0490,2024-08-01 00:00:00,INR,93814,3010,62244.78,148,18,3,624390.33,0.032085,420.57,20748.26,10.031
2025-01-01|CP0022|CH001|P056|MK012|PR034|CT0482,2025-01-01 00:00:00,USD,108121,2143,80027.15,34,5,1,166260.29,0.01982,2353.74,80027.15,2.078
2025-02-01|CP0022|CH002|P056|MK012|PR034|CT0482,2025-02-01 00:00:00,EUR,75127,684,24825.05,7,1,0,0.0,0.009105,3546.44,0.0,0.0
2025-09-01|CP0022|CH002|P056|MK012|PR034|CT0482,2025-09-01 00:00:00,USD,76519,509,21904.27,5,1,0,0.0,0.006652,4380.85,0.0,0.0
2025-09-01|CP0022|CH001|P056|MK012|PR034|CT0482,2025-09-01 00:00:00,EUR,100260,1694,69546.26,38,6,1,155914.65,0.016896,1830.16,69546.26,2.242
2024-05-01|CP0023|CH003|P008|MK006|PR052|CT0835,2024-05-01 00:00:00,EUR,14685,914,24326.34,60,8,2,635290.99,0.06224,405.44,12163.17,26.115
2024-06-01|CP0023|CH002|P008|MK006|PR052|CT0616,2024-06-01 00:00:00,EUR,205552,1871,46464.58,20,3,1,273217.85,0.009102,2323.23,46464.58,5.88
2024-07-01|CP0023|CH002|P008|MK006|PR052|CT0835,2024-07-01 00:00:00,EUR,205357,2404,63300.88,24,3,1,232412.5,0.011706,2637.54,63300.88,3.672
2024-08-01|CP0023|CH002|P008|MK006|PR052|CT0616,2024-08-01 00:00:00,USD,123966,1165,33068.72,8,1,0,0.0,0.009398,4133.59,0.0,0.0
2024-09-01|CP0023|CH002|P008|MK006|PR052|CT0516,2024-09-01 00:00:00,EUR,88951,266,7185.19,3,0,0,0.0,0.00299,2395.06,0.0,0.0
2024-10-01|CP0023|CH003|P008|MK006|PR052|CT0516,2024-10-01 00:00:00,EUR,5988,198,5161.49,10,1,0,0.0,0.033066,516.15,0.0,0.0
2024-11-01|CP0023|CH002|P008|MK006|PR052|CT0516,2024-11-01 00:00:00,EUR,170798,1387,34694.09,13,2,1,270335.04,0.008121,2668.78,34694.09,7.792
2024-07-01|CP0024|CH010|P004|MK008|PR005|CT0047,2024-07-01 00:00:00,INR,20356,545,12153.74,22,3,1,277933.01,0.026773,552.44,12153.74,22.868
2024-08-01|CP0024|CH008|P004|MK008|PR005|CT0608,2024-08-01 00:00:00,INR,10154,386,7356.2,21,3,1,242872.85,0.038015,350.3,7356.2,33.016
2024-09-01|CP0024|CH008|P004|MK008|PR005|CT0047,2024-09-01 00:00:00,INR,30047,1583,32243.98,56,8,2,566604.12,0.052684,575.79,16121.99,17.572
2024-09-01|CP0025|CH003|P021|MK009|PR064|CT0398,2024-09-01 00:00:00,USD,8327,445,19793.09,28,4,0,0.0,0.053441,706.9,0.0,0.0
2024-10-01|CP0025|CH010|P021|MK009|PR064|CT0398,2024-10-01 00:00:00,EUR,21056,499,22039.01,23,4,1,137720.14,0.023699,958.22,22039.01,6.249
2024-09-01|CP0026|CH005|P046|MK001|PR039|CT0407,2024-09-01 00:00:00,INR,6928,1273,25512.91,351,41,11,2147164.2,0.183747,72.69,2319.36,84.16
2024-10-01|CP0026|CH007|P046|MK001|PR039|CT0545,2024-10-01 00:00:00,INR,4363,546,10330.75,182,24,7,1421390.0,0.125143,56.76,1475.82,137.588
2025-01-01|CP0027|CH009|P004|MK008|PR037|CT0761,2025-01-01 00:00:00,INR,55917,1193,20299.75,28,4,0,0.0,0.021335,724.99,0.0,0.0
2025-02-01|CP0027|CH006|P004|MK008|PR037|CT0002,2025-02-01 00:00:00,INR,74708,2103,43871.58,153,20,2,192677.32,0.02815,286.74,21935.79,4.392
2025-03-01|CP0027|CH006|P004|MK008|PR037|CT0759,2025-03-01 00:00:00,INR,70761,2473,54213.7,169,20,2,197222.41,0.034949,320.79,27106.85,3.638
2025-05-01|CP0027|CH006|P004|MK008|PR037|CT0002,2025-05-01 00:00:00,INR,50309,1813,32587.28,121,15,2,225580.78,0.036037,269.32,16293.64,6.922
2024-09-01|CP0028|CH008|P006|MK008|PR051|CT0673,2024-09-01 00:00:00,INR,26130,765,16096.7,44,6,1,204889.56,0.029277,365.83,16096.7,12.729
2024-09-01|CP0028|CH010|P006|MK008|PR051|CT0599,2024-09-01 00:00:00,INR,20955,799,17832.59,34,4,1,186473.23,0.038129,524.49,17832.59,10.457
2024-10-01|CP0028|CH008|P006|MK008|PR051|CT0673,2024-10-01 00:00:00,INR,18736,878,17865.93,38,5,1,169205.08,0.046862,470.16,17865.93,9.471
2024-11-01|CP0028|CH010|P006|MK008|PR051|CT0599,2024-11-01 00:00:00,INR,7524,241,5387.84,11,1,0,0.0,0.032031,489.8,0.0,0.0
2024-12-01|CP0028|CH008|P006|MK008|PR051|CT0646,2024-12-01 00:00:00,INR,19923,716,13116.42,40,5,1,225186.89,0.035938,327.91,13116.42,17.168
2024-01-01|CP0029|CH001|P020|MK001|PR003|CT0842,2024-01-01 00:00:00,INR,114001,1404,35339.45,34,5,1,174418.5,0.012316,1039.4,35339.45,4.936
2024-01-01|CP0029|CH009|P020|MK001|PR003|CT0842,2024-01-01 00:00:00,INR,57785,1186,26750.62,29,4,1,147560.0,0.020524,922.44,26750.62,5.516
2024-02-01|CP0029|CH009|P020|MK001|PR003|CT0842,2024-02-01 00:00:00,INR,59992,840,16520.56,27,4,1,128337.83,0.014002,611.87,16520.56,7.768
2024-03-01|CP0029|CH009|P020|MK001|PR003|CT0842,2024-03-01 00:00:00,INR,24082,396,9019.69,9,1,0,0.0,0.016444,1002.19,0.0,0.0
2024-03-01|CP0029|CH001|P020|MK001|PR003|CT0842,2024-03-01 00:00:00,INR,219672,4390,93162.64,95,13,2,318274.19,0.019984,980.66,46581.32,3.416
2024-04-01|CP0029|CH009|P020|MK001|PR003|CT0842,2024-04-01 00:00:00,INR,33563,774,14505.18,28,4,1,181005.52,0.023061,518.04,14505.18,12.479
2024-05-01|CP0029|CH001|P020|MK001|PR003|CT0842,2024-05-01 00:00:00,INR,163276,2730,65127.37,65,9,1,191875.81,0.01672,1001.96,65127.37,2.946
2024-11-01|CP0030|CH001|P001|MK010|PR039|CT0542,2024-11-01 00:00:00,EUR,161648,3320,102636.07,71,11,3,565883.14,0.020538,1445.58,34212.02,5.513
2024-12-01|CP0030|CH001|P001|MK010|PR039|CT0542,2024-12-01 00:00:00,USD,158849,3468,128332.1,66,10,3,509526.02,0.021832,1944.43,42777.37,3.97
2024-12-01|CP0030|CH005|P001|MK010|PR039|CT0542,2024-12-01 00:00:00,USD,2126,346,12315.27,113,16,4,988033.54,0.162747,108.98,3078.82,80.228
2025-01-01|CP0030|CH001|P001|MK010|PR039|CT0542,2025-01-01 00:00:00,EUR,76820,1776,54366.49,35,6,2,442229.03,0.023119,1553.33,27183.24,8.134
2025-02-01|CP0030|CH005|P001|MK010|PR039|CT0542,2025-02-01 00:00:00,EUR,1942,163,6546.63,42,6,2,486387.97,0.083934,155.87,3273.32,74.296
2025-02-01|CP0030|CH001|P001|MK010|PR039|CT0542,2025-02-01 00:00:00,USD,127721,1738,60874.29,36,6,2,424554.18,0.013608,1690.95,30437.15,6.974
2025-02-01|CP0031|CH003|P031|MK007|PR022|CT0794,2025-02-01 00:00:00,INR,29092,1746,27845.52,155,22,5,1096077.17,0.060016,179.65,5569.1,39.363
2025-03-01|CP0031|CH003|P031|MK007|PR022|CT0794,2025-03-01 00:00:00,INR,24992,1744,32654.87,88,11,2,446212.83,0.069782,371.08,16327.43,13.665
2025-03-01|CP0031|CH006|P031|MK007|PR022|CT0618,2025-03-01 00:00:00,INR,76333,2875,51385.86,118,15,3,621154.76,0.037664,435.47,17128.62,12.088
2025-04-01|CP0031|CH006|P031|MK007|PR022|CT0618,2025-04-01 00:00:00,INR,67630,2015,31969.83,135,16,3,714379.07,0.029794,236.81,10656.61,22.345
2024-04-01|CP0032|CH007|P016|MK012|PR069|CT0348,2024-04-01 00:00:00,EUR,1720,226,9795.19,74,11,3,614556.53,0.131395,132.37,3265.06,62.741
2024-04-01|CP0032|CH003|P016|MK012|PR069|CT0176,2024-04-01 00:00:00,USD,26019,1417,52743.25,97,16,5,1303607.38,0.05446,543.74,10548.65,24.716
2024-05-01|CP0032|CH003|P016|MK012|PR069|CT0760,2024-05-01 00:00:00,USD,32627,2389,111303.32,119,18,5,1039888.98,0.073222,935.32,22260.66,9.343
2024-12-01|CP0033|CH005|P017|MK009|PR019|CT0801,2024-12-01 00:00:00,USD,2448,169,7193.59,35,6,1,280102.16,0.069036,205.53,7193.59,38.938
2025-01-01|CP0033|CH005|P017|MK009|PR019|CT0811,2025-01-01 00:00:00,EUR,7327,1350,54818.97,335,59,9,2874730.84,0.18425,163.64,6091.0,52.44
2025-02-01|CP0033|CH005|P017|MK009|PR019|CT0769,2025-02-01 00:00:00,USD,1528,268,11154.01,62,9,1,311530.76,0.175393,179.9,11154.01,27.93
2025-02-01|CP0033|CH002|P017|MK009|PR019|CT0811,2025-02-01 00:00:00,USD,111704,905,33004.46,6,1,0,0.0,0.008102,5500.74,0.0,0.0
2024-07-01|CP0034|CH003|P005|MK004|PR057|CT0066,2024-07-01 00:00:00,EUR,27030,1495,21692.8,101,13,3,519122.46,0.055309,214.78,7230.93,23.931
2024-08-01|CP0034|CH003|P005|MK004|PR057|CT0066,2024-08-01 00:00:00,USD,29156,1806,32368.44,104,12,3,471824.48,0.061943,311.24,10789.48,14.577
2024-09-01|CP0034|CH003|P005|MK004|PR057|CT0066,2024-09-01 00:00:00,USD,16562,929,15004.26,64,8,2,456139.56,0.056092,234.44,7502.13,30.401
