perf_id,content_id
2025-05-01|CP0019|CH010|P047|MK011|PR057|CT0064,CT0064
2024-10-01|CP0020|CH004|P023|MK007|PR015|CT0217,CT0217
2024-10-01|CP0020|CH001|P023|MK007|PR015|CT0217,CT0217
2024-11-01|CP0020|CH005|P023|MK007|PR015|CT0217,CT0217
2024-11-01|CP0020|CH001|P023|MK007|PR015|CT0217,CT0217
2024-12-01|CP0020|CH001|P023|MK007|PR015|CT0217,CT0217
2024-12-01|CP0020|CH004|P023|MK007|PR015|CT0217,CT0217
2024-05-01|CP0021|CH004|P023|MK007|PR013|CT0870,CT0870
2024-06-01|CP0021|CH004|P023|MK007|PR013|CT0667,CT0667
2024-07-01|CP0021|CH004|P023|MK007|PR013|CT0490,CT0490
2024-08-01|CP0021|CH004|P023|MK007|PR013|CT0490,CT0490
2025-01-01|CP0022|CH001|P056|MK012|PR034|CT0482,CT0482
2025-02-01|CP0022|CH002|P056|MK012|PR034|CT0482,CT0482
2025-09-01|CP0022|CH002|P056|MK012|PR034|CT0482,CT0482
2025-09-01|CP0022|CH001|P056|MK012|PR034|CT0482,CT0482
2024-05-01|CP0023|CH003|P008|MK006|PR052|CT0835,CT0835
2024-06-01|CP0023|CH002|P008|MK006|PR052|CT0616,CT0616
2024-07-01|CP0023|CH002|P008|MK006|PR052|CT0835,CT0835
2024-08-01|CP0023|CH002|P008|MK006|PR052|CT0616,CT0616
2024-09-01|CP0023|CH002|P008|MK006|PR052|CT0516,CT0516
2024-10-01|CP0023|CH003|P008|MK006|PR052|CT0516,CT0516
2024-11-01|CP0023|CH002|P008|MK006|PR052|CT0516,CT0516
2024-07-01|CP0024|CH010|P004|MK008|PR005|CT0047,CT0047
2024-08-01|CP0024|CH008|P004|MK008|PR005|CT0608,CT0608
2024-09-01|CP0024|CH008|P004|MK008|PR005|CT0047,CT0047
2024-09-01|CP0025|CH003|P021|MK009|PR064|CT0398,CT0398
2024-10-01|CP0025|CH010|P021|MK009|PR064|CT0398,CT0398
2024-09-01|CP0026|CH005|P046|MK001|PR039|CT0407,CT0407
2024-10-01|CP0026|CH007|P046|MK001|PR039|CT0545,CT0545
2025-01-01|CP0027|CH009|P004|MK008|PR037|CT0761,CT0761
2025-02-01|CP0027|CH006|P004|MK008|PR037|CT0002,CT0002
2025-03-01|CP0027|CH006|P004|MK008|PR037|CT0759,CT0759
2025-05-01|CP0027|CH006|P004|MK008|PR037|CT0002,CT0002
2024-09-01|CP0028|CH008|P006|MK008|PR051|CT0673,CT0673
2024-09-01|CP0028|CH010|P006|MK008|PR051|CT0599,CT0599
2024-10-01|CP0028|CH008|P006|MK008|PR051|CT0673,CT0673
2024-11-01|CP0028|CH010|P006|MK008|PR051|CT0599,CT0599
2024-12-01|CP0028|CH008|P006|MK008|PR051|CT0646,CT0646
2024-01-01|CP0029|CH001|P020|MK001|PR003|CT0842,CT0842
2024-01-01|CP0029|CH009|P020|MK001|PR003|CT0842,CT0842
2024-02-01|CP0029|CH009|P020|MK001|PR003|CT0842,CT0842
2024-03-01|CP0029|CH009|P020|MK001|PR003|CT0842,CT0842
2024-03-01|CP0029|CH001|P020|MK001|PR003|CT0842,CT0842
2024-04-01|CP0029|CH009|P020|MK001|PR003|CT0842,CT0842
2024-05-01|CP0029|CH001|P020|MK001|PR003|CT0842,CT0842
2024-11-01|CP0030|CH001|P001|MK010|PR039|CT0542,CT0542
2024-12-01|CP0030|CH001|P001|MK010|PR039|CT0542,CT0542
2024-12-01|CP0030|CH005|P001|MK010|PR039|CT0542,CT0542
2025-01-01|CP0030|CH001|P001|MK010|PR039|CT0542,CT0542
2025-02-01|CP0030|CH005|P001|MK010|PR039|CT0542,CT0542
2025-02-01|CP0030|CH001|P001|MK010|PR039|CT0542,CT0542
2025-02-01|CP0031|CH003|P031|MK007|PR022|CT0794,CT0794
2025-03-01|CP0031|CH003|P031|MK007|PR022|CT0794,CT0794
2025-03-01|CP0031|CH006|P031|MK007|PR022|CT0618,CT0618
2025-04-01|CP0031|CH006|P031|MK007|PR022|CT0618,CT0618
2024-04-01|CP0032|CH007|P016|MK012|PR069|CT0348,CT0348
2024-04-01|CP0032|CH003|P016|MK012|PR069|CT0176,CT0176
2024-05-01|CP0032|CH003|P016|MK012|PR069|CT0760,CT0760
2024-12-01|CP0033|CH005|P017|MK009|PR019|CT0801,CT0801
2025-01-01|CP0033|CH005|P017|MK009|PR019|CT0811,CT0811
2025-02-01|CP0033|CH005|P017|MK009|PR019|CT0769,CT0769
2025-02-01|CP0033|CH002|P017|MK009|PR019|CT0811,CT0811
2024-07-01|CP0034|CH003|P005|MK004|PR057|CT0066,CT0066
2024-08-01|CP0034|CH003|P005|MK004|PR057|CT0066,CT0066
2024-09-01|CP0034|CH003|P005|MK004|PR057|CT0066,CT0066
2024-10-01|CP0034|CH003|P005|MK004|PR057|CT0066,CT0066
2024-11-01|CP0034|CH003|P005|MK004|PR057|CT0066,CT0066
2024-12-01|CP0034|CH003|P005|MK004|PR057|CT0066,CT0066
2024-07-01|CP0035|CH006|P048|MK005|PR073|CT0219,CT0219
2024-08-01|CP0035|CH006|P048|MK005|PR073|CT0006,CT0006
2024-08-01|CP0035|CH007|P048|MK005|PR073|CT0219,CT0219
2024-09-01|CP0035|CH007|P048|MK005|PR073|CT0219,CT0219
2024-09-01|CP0035|CH006|P048|MK005|PR073|CT0030,CT0030
2024-10-01|CP0035|CH007|P048|MK005|PR073|CT0474,CT0474
2025-03-01|CP0036|CH002|P021|MK009|PR057|CT0112,CT0112
2025-03-01|CP0036|CH007|P021|MK009|PR057|CT0112,CT0112
2025-04-01|CP0036|CH002|P021|MK009|PR057|CT0626,CT0626
2025-04-01|CP0036|CH007|P021|MK009|PR057|CT0112,CT0112
2025-05-01|CP0036|CH002|P021|MK009|PR057|CT0112,CT0112
2025-02-01|CP0037|CH005|P055|MK001|PR016|CT0700,CT0700
2025-02-01|CP0037|CH010|P055|MK001|PR016|CT0700,CT0700
2025-04-01|CP0037|CH005|P055|MK001|PR016|CT0700,CT0700
2025-05-01|CP0037|CH005|P055|MK001|PR016|CT0700,CT0700
2025-06-01|CP0037|CH002|P055|MK001|PR016|CT0373,CT0373
2024-06-01|CP0038|CH007|P040|MK006|PR021|CT0366,CT0366
2024-07-01|CP0038|CH007|P040|MK006|PR021|CT0454,CT0454
2024-08-01|CP0038|CH002|P040|MK006|PR021|CT0366,CT0366
2024-09-01|CP0038|CH002|P040|MK006|PR021|CT0834,CT0834
2024-09-01|CP0038|CH007|P040|MK006|PR021|CT0454,CT0454
2024-10-01|CP0038|CH007|P040|MK006|PR021|CT0454,CT0454
2024-11-01|CP0038|CH007|P040|MK006|PR021|CT0299,CT0299
2024-11-01|CP0038|CH002|P040|MK006|PR021|CT0366,CT0366
2024-12-01|CP0038|CH007|P040|MK006|PR021|CT0299,CT0299
2025-01-01|CP0038|CH007|P040|MK006|PR021|CT0366,CT0366
2024-11-01|CP0039|CH010|P014|MK007|PR006|CT0662,CT0662
2024-12-01|CP0039|CH010|P014|MK007|PR006|CT0527,CT0527
2024-10-01|CP0040|CH001|P002|MK012|PR051|CT0080,CT0080
2024-10-01|CP0040|CH005|P002|MK012|PR051|CT0080,CT0080
2024-11-01|CP0040|CH005|P002|MK012|PR051|CT0080,CT0080
2024-12-01|CP0040|CH001|P002|MK012|PR051|CT0080,CT0080
2025-01-01|CP0040|CH005|P002|MK012|PR051|CT0080,CT0080
2025-01-01|CP0040|CH001|P002|MK012|PR051|CT0080,CT0080
2025-02-01|CP0040|CH001|P002|MK012|PR051|CT0080,CT0080
2025-03-01|CP0040|CH005|P002|MK012|PR051|CT0080,CT0080
2025-03-01|CP0040|CH001|P002|MK012|PR051|CT0080,CT0080
2025-04-01|CP0040|CH005|P002|MK012|PR051|CT0080,CT0080
2025-04-01|CP0040|CH001|P002|MK012|PR051|CT0080,CT0080
2025-05-01|CP0040|CH001|P002|MK012|PR051|CT0080,CT0080
2025-05-01|CP0041|CH008|P055|MK001|PR009|CT0013,CT0013
2025-05-01|CP0041|CH002|P055|MK001|PR009|CT0013,CT0013
2025-06-01|CP0041|CH009|P055|MK001|PR009|CT0489,CT0489
2025-06-01|CP0041|CH008|P055|MK001|PR009|CT0013,CT0013
2025-07-01|CP0041|CH009|P055|MK001|PR009|CT0340,CT0340
2025-08-01|CP0041|CH002|P055|MK001|PR009|CT0077,CT0077
2025-08-01|CP0041|CH008|P055|MK001|PR009|CT0077,CT0077
2024-08-01|CP0042|CH005|P013|MK009|PR021|CT0374,CT0374
2024-09-01|CP0042|CH005|P013|MK009|PR021|CT0374,CT0374
2025-04-01|CP0043|CH001|P019|MK005|PR054|CT0421,CT0421
2025-05-01|CP0043|CH001|P019|MK005|PR054|CT0327,CT0327
2025-06-01|CP0043|CH001|P019|MK005|PR054|CT0421,CT0421
2025-04-01|CP0044|CH009|P044|MK005|PR017|CT0399,CT0399
2025-05-01|CP0044|CH009|P044|MK005|PR017|CT0563,CT0563
2025-07-01|CP0044|CH009|P044|MK005|PR017|CT0563,CT0563
2025-08-01|CP0044|CH009|P044|MK005|PR017|CT0399,CT0399
2024-08-01|CP0045|CH009|P005|MK004|PR002|CT0523,CT0523
2024-09-01|CP0045|CH009|P005|MK004|PR002|CT0244,CT0244
2025-01-01|CP0046|CH001|P055|MK001|PR054|CT0230,CT0230
2025-01-01|CP0046|CH003|P055|MK001|PR054|CT0230,CT0230
2025-03-01|CP0046|CH003|P055|MK001|PR054|CT0230,CT0230
2025-05-01|CP0046|CH001|P055|MK001|PR054|CT0230,CT0230
2024-11-01|CP0047|CH002|P029|MK009|PR064|CT0176,CT0176
2024-12-01|CP0047|CH002|P029|MK009|PR064|CT0728,CT0728
2025-01-01|CP0048|CH001|P018|MK005|PR069|CT0159,CT0159
2025-02-01|CP0048|CH007|P018|MK005|PR069|CT0364,CT0364
2025-02-01|CP0048|CH002|P018|MK005|PR069|CT0364,CT0364
2025-03-01|CP0049|CH003|P031|MK007|PR025|CT0277,CT0277
2025-04-01|CP0049|CH005|P031|MK007|PR025|CT0267,CT0267
2025-05-01|CP0049|CH005|P031|MK007|PR025|CT0587,CT0587
2025-06-01|CP0049|CH003|P031|MK007|PR025|CT0587,CT0587
2025-06-01|CP0049|CH005|P031|MK007|PR025|CT0277,CT0277
2025-07-01|CP0049|CH005|P031|MK007|PR025|CT0627,CT0627
2025-07-01|CP0049|CH003|P031|MK007|PR025|CT0267,CT0267
2025-08-01|CP0049|CH003|P031|MK007|PR025|CT0267,CT0267
2025-09-01|CP0049|CH005|P031|MK007|PR025|CT0267,CT0267
2025-09-01|CP0049|CH003|P031|MK007|PR025|CT0627,CT0627
2024-09-01|CP0050|CH006|P015|MK008|PR036|CT0170,CT0170
2024-10-01|CP0050|CH006|P015|MK008|PR036|CT0170,CT0170
2024-11-01|CP0050|CH001|P015|MK008|PR036|CT0170,CT0170
2024-06-01|CP0051|CH008|P042|MK005|PR029|CT0169,CT0169
2024-07-01|CP0051|CH008|P042|MK005|PR029|CT0234,CT0234
2024-08-01|CP0051|CH008|P042|MK005|PR029|CT0596,CT0596
2024-09-01|CP0051|CH008|P042|MK005|PR029|CT0596,CT0596
2024-10-01|CP0051|CH008|P042|MK005|PR029|CT0596,CT0596
2024-09-01|CP0052|CH010|P029|MK009|PR019|CT0161,CT0161
2024-10-01|CP0052|CH010|P029|MK009|PR019|CT0551,CT0551
2024-11-01|CP0052|CH010|P029|MK009|PR019|CT0161,CT0161
2024-12-01|CP0052|CH010|P029|MK009|PR019|CT0161,CT0161
2025-01-01|CP0052|CH010|P029|MK009|PR019|CT0819,CT0819
2024-03-01|CP0053|CH005|P032|MK004|PR008|CT0404,CT0404
2024-04-01|CP0053|CH005|P032|MK004|PR008|CT0456,CT0456
2024-05-01|CP0053|CH005|P032|MK004|PR008|CT0842,CT0842
2024-05-01|CP0053|CH007|P032|MK004|PR008|CT0842,CT0842
2024-12-01|CP0054|CH007|P029|MK009|PR018|CT0525,CT0525
2024-12-01|CP0054|CH008|P029|MK009|PR018|CT0779,CT0779
2025-02-01|CP0054|CH007|P029|MK009|PR018|CT0779,CT0779
2025-03-01|CP0054|CH007|P029|MK009|PR018|CT0779,CT0779
2025-04-01|CP0054|CH007|P029|MK009|PR018|CT0525,CT0525
2025-04-01|CP0054|CH008|P029|MK009|PR018|CT0525,CT0525
2024-07-01|CP0055|CH008|P054|MK004|PR034|CT0693,CT0693
2024-09-01|CP0055|CH008|P054|MK004|PR034|CT0315,CT0315
2024-09-01|CP0055|CH006|P054|MK004|PR034|CT0693,CT0693
2024-11-01|CP0056|CH006|P049|MK011|PR005|CT0054,CT0054
2024-12-01|CP0056|CH006|P049|MK011|PR005|CT0054,CT0054
2025-02-01|CP0056|CH006|P049|MK011|PR005|CT0231,CT0231
2025-04-01|CP0056|CH006|P049|MK011|PR005|CT0630,CT0630
2025-05-01|CP0056|CH006|P049|MK011|PR005|CT0138,CT0138
2024-08-01|CP0057|CH009|P045|MK011|PR031|CT0327,CT0327
2024-08-01|CP0057|CH008|P045|MK011|PR031|CT0327,CT0327
2024-10-01|CP0057|CH008|P045|MK011|PR031|CT0327,CT0327
2024-11-01|CP0057|CH009|P045|MK011|PR031|CT0327,CT0327
2024-11-01|CP0057|CH004|P045|MK011|PR031|CT0327,CT0327
2024-12-01|CP0057|CH009|P045|MK011|PR031|CT0327,CT0327
2025-01-01|CP0057|CH008|P045|MK011|PR031|CT0327,CT0327
2025-01-01|CP0057|CH004|P045|MK011|PR031|CT0327,CT0327
2024-12-01|CP0058|CH009|P030|MK007|PR034|CT0525,CT0525
2024-12-01|CP0058|CH008|P030|MK007|PR034|CT0525,CT0525
2025-01-01|CP0058|CH008|P030|MK007|PR034|CT0525,CT0525
2025-02-01|CP0058|CH008|P030|MK007|PR034|CT0525,CT0525
2025-02-01|CP0058|CH009|P030|MK007|PR034|CT0525,CT0525
2025-05-01|CP0059|CH001|P019|MK005|PR061|CT0745,CT0745
2025-06-01|CP0059|CH008|P019|MK005|PR061|CT0540,CT0540
2025-06-01|CP0059|CH001|P019|MK005|PR061|CT0745,CT0745
2025-07-01|CP0059|CH001|P019|MK005|PR061|CT0745,CT0745
2024-10-01|CP0060|CH004|P020|MK001|PR034|CT0778,CT0778
2024-12-01|CP0060|CH004|P020|MK001|PR034|CT0224,CT0224
2025-01-01|CP0060|CH004|P020|MK001|PR034|CT0224,CT0224
2025-03-01|CP0060|CH004|P020|MK001|PR034|CT0778,CT0778
2024-08-01|CP0061|CH004|P047|MK011|PR041|CT0563,CT0563
2024-08-01|CP0061|CH008|P047|MK011|PR041|CT0563,CT0563
2024-09-01|CP0061|CH008|P047|MK011|PR041|CT0563,CT0563
2024-10-01|CP0061|CH004|P047|MK011|PR041|CT0563,CT0563
2024-10-01|CP0061|CH008|P047|MK011|PR041|CT0563,CT0563
2024-11-01|CP0061|CH008|P047|MK011|PR041|CT0563,CT0563
2024-04-01|CP0062|CH008|P012|MK005|PR072|CT0348,CT0348
2024-05-01|CP0062|CH008|P012|MK005|PR072|CT0305,CT0305
2024-05-01|CP0062|CH005|P012|MK005|PR072|CT0528,CT0528
2024-06-01|CP0062|CH008|P012|MK005|PR072|CT0348,CT0348
2024-06-01|CP0062|CH005|P012|MK005|PR072|CT0348,CT0348
2024-07-01|CP0062|CH005|P012|MK005|PR072|CT0348,CT0348
2024-07-01|CP0062|CH008|P012|MK005|PR072|CT0305,CT0305
2024-08-01|CP0062|CH008|P012|MK005|PR072|CT0499,CT0499
2024-10-01|CP0063|CH002|P014|MK007|PR071|CT0779,CT0779
2024-12-01|CP0063|CH008|P014|MK007|PR071|CT0779,CT0779
2024-12-01|CP0063|CH003|P014|MK007|PR071|CT0779,CT0779
2025-01-01|CP0063|CH003|P014|MK007|PR071|CT0779,CT0779
2024-07-01|CP0064|CH009|P025|MK005|PR039|CT0443,CT0443
2024-08-01|CP0064|CH006|P025|MK005|PR039|CT0871,CT0871
2024-09-01|CP0064|CH006|P025|MK005|PR039|CT0443,CT0443
2024-10-01|CP0064|CH006|P025|MK005|PR039|CT0443,CT0443
2024-10-01|CP0064|CH009|P025|MK005|PR039|CT0443,CT0443
2024-11-01|CP0064|CH009|P025|MK005|PR039|CT0871,CT0871
2024-12-01|CP0064|CH009|P025|MK005|PR039|CT0871,CT0871
2025-01-01|CP0064|CH009|P025|MK005|PR039|CT0443,CT0443
2025-03-01|CP0065|CH003|P017|MK009|PR012|CT0018,CT0018
2025-04-01|CP0065|CH004|P017|MK009|PR012|CT0018,CT0018
2025-05-01|CP0065|CH004|P017|MK009|PR012|CT0018,CT0018
2025-05-01|CP0065|CH003|P017|MK009|PR012|CT0018,CT0018
2025-07-01|CP0065|CH004|P017|MK009|PR012|CT0018,CT0018
2025-07-01|CP0065|CH003|P017|MK009|PR012|CT0018,CT0018
2025-09-01|CP0065|CH004|P017|MK009|PR012|CT0018,CT0018
2025-09-01|CP0065|CH003|P017|MK009|PR012|CT0018,CT0018
2024-08-01|CP0066|CH004|P018|MK005|PR005|CT0009,CT0009
2024-09-01|CP0066|CH004|P018|MK005|PR005|CT0864,CT0864
2024-10-01|CP0066|CH004|P018|MK005|PR005|CT0278,CT0278
2024-11-01|CP0066|CH004|P018|MK005|PR005|CT0009,CT0009
2024-12-01|CP0066|CH004|P018|MK005|PR005|CT0278,CT0278
2025-01-01|CP0066|CH004|P018|MK005|PR005|CT0278,CT0278
2025-02-01|CP0066|CH004|P018|MK005|PR005|CT0704,CT0704
2025-03-01|CP0066|CH004|P018|MK005|PR005|CT0278,CT0278
2024-09-01|CP0067|CH006|P047|MK011|PR043|CT0600,CT0600
2024-10-01|CP0067|CH010|P047|MK011|PR043|CT0600,CT0600
2024-11-01|CP0067|CH006|P047|MK011|PR043|CT0187,CT0187
2024-12-01|CP0067|CH006|P047|MK011|PR043|CT0187,CT0187
2025-01-01|CP0067|CH006|P047|MK011|PR043|CT0187,CT0187
2025-01-01|CP0067|CH010|P047|MK011|PR043|CT0187,CT0187
2025-02-01|CP0067|CH006|P047|MK011|PR043|CT0584,CT0584
2025-03-01|CP0067|CH010|P047|MK011|PR043|CT0600,CT0600
2024-03-01|CP0068|CH002|P018|MK005|PR057|CT0635,CT0635
2024-03-01|CP0068|CH004|P018|MK005|PR057|CT0736,CT0736
2024-04-01|CP0068|CH004|P018|MK005|PR057|CT0736,CT0736
2024-05-01|CP0068|CH002|P018|MK005|PR057|CT0635,CT0635
2024-06-01|CP0068|CH002|P018|MK005|PR057|CT0183,CT0183
2024-06-01|CP0068|CH004|P018|MK005|PR057|CT0635,CT0635
2024-07-01|CP0068|CH002|P018|MK005|PR057|CT0183,CT0183
2024-03-01|CP0069|CH002|P016|MK012|PR075|CT0182,CT0182
2024-05-01|CP0069|CH002|P016|MK012|PR075|CT0889,CT0889
2024-06-01|CP0069|CH002|P016|MK012|PR075|CT0182,CT0182
2024-07-01|CP0069|CH007|P016|MK012|PR075|CT0182,CT0182
2024-08-01|CP0069|CH007|P016|MK012|PR075|CT0889,CT0889
2024-08-01|CP0069|CH002|P016|MK012|PR075|CT0889,CT0889
2025-02-01|CP0070|CH008|P015|MK008|PR030|CT0557,CT0557
2025-03-01|CP0070|CH008|P015|MK008|PR030|CT0265,CT0265
2025-04-01|CP0070|CH003|P015|MK008|PR030|CT0265,CT0265
2024-01-01|CP0071|CH001|P003|MK012|PR074|CT0201,CT0201
2024-02-01|CP0071|CH001|P003|MK012|PR074|CT0628,CT0628
2024-03-01|CP0071|CH001|P003|MK012|PR074|CT0022,CT0022
2024-04-01|CP0071|CH002|P003|MK012|PR074|CT0022,CT0022
2024-05-01|CP0071|CH002|P003|MK012|PR074|CT0124,CT0124
2024-06-01|CP0071|CH002|P003|MK012|PR074|CT0201,CT0201
2024-06-01|CP0071|CH001|P003|MK012|PR074|CT0124,CT0124
2024-07-01|CP0071|CH002|P003|MK012|PR074|CT0022,CT0022
2024-02-01|CP0072|CH007|P007|MK010|PR037|CT0683,CT0683
2024-02-01|CP0072|CH009|P007|MK010|PR037|CT0683,CT0683
2024-03-01|CP0072|CH007|P007|MK010|PR037|CT0683,CT0683
2024-04-01|CP0072|CH007|P007|MK010|PR037|CT0683,CT0683
2024-05-01|CP0072|CH007|P007|MK010|PR037|CT0683,CT0683
2024-04-01|CP0073|CH006|P012|MK005|PR061|CT0791,CT0791
2024-04-01|CP0073|CH007|P012|MK005|PR061|CT0791,CT0791
2024-05-01|CP0073|CH006|P012|MK005|PR061|CT0791,CT0791
2024-06-01|CP0073|CH007|P012|MK005|PR061|CT0791,CT0791
2024-07-01|CP0073|CH006|P012|MK005|PR061|CT0791,CT0791
2024-08-01|CP0073|CH007|P012|MK005|PR061|CT0791,CT0791
2024-08-01|CP0073|CH006|P012|MK005|PR061|CT0791,CT0791
2024-09-01|CP0073|CH007|P012|MK005|PR061|CT0791,CT0791
