perf_id,channel_id
2025-01-01|CP0006|CH007|P037|MK012|PR014|CT0133,CH007
2025-01-01|CP0006|CH006|P037|MK012|PR014|CT0133,CH006
2025-02-01|CP0007|CH008|P053|MK001|PR068|CT0154,CH008
2025-03-01|CP0007|CH008|P053|MK001|PR068|CT0791,CH008
2025-04-01|CP0007|CH008|P053|MK001|PR068|CT0791,CH008
2025-01-01|CP0008|CH002|P016|MK012|PR074|CT0764,CH002
2025-03-01|CP0008|CH002|P016|MK012|PR074|CT0764,CH002
2025-04-01|CP0008|CH002|P016|MK012|PR074|CT0254,CH002
2024-04-01|CP0009|CH004|P036|MK010|PR034|CT0389,CH004
2024-06-01|CP0009|CH004|P036|MK010|PR034|CT0389,CH004
2025-05-01|CP0010|CH002|P021|MK009|PR054|CT0463,CH002
2025-06-01|CP0010|CH002|P021|MK009|PR054|CT0862,CH002
2025-07-01|CP0010|CH002|P021|MK009|PR054|CT0463,CH002
2025-08-01|CP0010|CH002|P021|MK009|PR054|CT0001,CH002
2025-09-01|CP0010|CH002|P021|MK009|PR054|CT0001,CH002
2025-10-01|CP0010|CH002|P021|MK009|PR054|CT0463,CH002
2024-10-01|CP0011|CH005|P003|MK012|PR049|CT0291,CH005
2025-01-01|CP0011|CH005|P003|MK012|PR049|CT0155,CH005
2025-02-01|CP0011|CH003|P003|MK012|PR049|CT0155,CH003
2024-07-01|CP0012|CH010|P036|MK010|PR011|CT0881,CH010
2024-07-01|CP0012|CH007|P036|MK010|PR011|CT0120,CH007
2024-08-01|CP0012|CH007|P036|MK010|PR011|CT0881,CH007
2024-09-01|CP0012|CH010|P036|MK010|PR011|CT0111,CH010
2024-10-01|CP0012|CH010|P036|MK010|PR011|CT0120,CH010
2024-10-01|CP0012|CH007|P036|MK010|PR011|CT0111,CH007
2024-11-01|CP0012|CH010|P036|MK010|PR011|CT0120,CH010
2024-10-01|CP0013|CH009|P060|MK011|PR055|CT0615,CH009
2024-11-01|CP0013|CH009|P060|MK011|PR055|CT0615,CH009
2024-12-01|CP0013|CH009|P060|MK011|PR055|CT0348,CH009
2024-12-01|CP0013|CH001|P060|MK011|PR055|CT0615,CH001
2025-01-01|CP0013|CH001|P060|MK011|PR055|CT0618,CH001
2025-01-01|CP0013|CH009|P060|MK011|PR055|CT0618,CH009
2025-01-01|CP0014|CH002|P030|MK007|PR036|CT0588,CH002
2025-02-01|CP0014|CH007|P030|MK007|PR036|CT0118,CH007
2025-02-01|CP0014|CH002|P030|MK007|PR036|CT0588,CH002
2025-03-01|CP0014|CH007|P030|MK007|PR036|CT0034,CH007
2025-04-01|CP0014|CH002|P030|MK007|PR036|CT0118,CH002
2025-05-01|CP0014|CH007|P030|MK007|PR036|CT0550,CH007
2025-05-01|CP0014|CH002|P030|MK007|PR036|CT0118,CH002
2025-06-01|CP0014|CH007|P030|MK007|PR036|CT0034,CH007
2025-01-01|CP0015|CH003|P031|MK007|PR038|CT0371,CH003
2025-01-01|CP0015|CH010|P031|MK007|PR038|CT0686,CH010
2025-02-01|CP0015|CH010|P031|MK007|PR038|CT0700,CH010
2025-03-01|CP0015|CH003|P031|MK007|PR038|CT0700,CH003
2025-04-01|CP0015|CH010|P031|MK007|PR038|CT0700,CH010
2025-05-01|CP0015|CH010|P031|MK007|PR038|CT0700,CH010
2025-06-01|CP0015|CH003|P031|MK007|PR038|CT0700,CH003
2024-02-01|CP0016|CH008|P001|MK010|PR009|CT0237,CH008
2024-04-01|CP0016|CH008|P001|MK010|PR009|CT0237,CH008
2024-05-01|CP0016|CH008|P001|MK010|PR009|CT0854,CH008
2024-11-01|CP0017|CH002|P009|MK003|PR045|CT0795,CH002
2024-12-01|CP0017|CH006|P009|MK003|PR045|CT0795,CH006
2025-01-01|CP0017|CH006|P009|MK003|PR045|CT0236,CH006
2025-01-01|CP0017|CH009|P009|MK003|PR045|CT0468,CH009
2025-02-01|CP0017|CH002|P009|MK003|PR045|CT0236,CH002
2025-02-01|CP0017|CH009|P009|MK003|PR045|CT0236,CH009
2025-02-01|CP0018|CH007|P009|MK003|PR022|CT0871,CH007
2025-03-01|CP0018|CH003|P009|MK003|PR022|CT0276,CH003
2025-04-01|CP0018|CH007|P009|MK003|PR022|CT0871,CH007
2025-05-01|CP0018|CH003|P009|MK003|PR022|CT0871,CH003
2025-05-01|CP0018|CH007|P009|MK003|PR022|CT0303,CH007
2025-02-01|CP0019|CH006|P047|MK011|PR057|CT0064,CH006
2025-03-01|CP0019|CH010|P047|MK011|PR057|CT0064,CH010
2025-03-01|CP0019|CH006|P047|MK011|PR057|CT0064,CH006
2025-04-01|CP0019|CH010|P047|MK011|PR057|CT0064,CH010
2025-04-01|CP0019|CH006|P047|MK011|PR057|CT0064,CH006
2025-05-01|CP0019|CH010|P047|MK011|PR057|CT0064,CH010
2024-10-01|CP0020|CH004|P023|MK007|PR015|CT0217,CH004
2024-10-01|CP0020|CH001|P023|MK007|PR015|CT0217,CH001
2024-11-01|CP0020|CH005|P023|MK007|PR015|CT0217,CH005
2024-11-01|CP0020|CH001|P023|MK007|PR015|CT0217,CH001
2024-12-01|CP0020|CH001|P023|MK007|PR015|CT0217,CH001
2024-12-01|CP0020|CH004|P023|MK007|PR015|CT0217,CH004
2024-05-01|CP0021|CH004|P023|MK007|PR013|CT0870,CH004
2024-06-01|CP0021|CH004|P023|MK007|PR013|CT0667,CH004
2024-07-01|CP0021|CH004|P023|MK007|PR013|CT0490,CH004
2024-08-01|CP0021|CH004|P023|MK007|PR013|CT0490,CH004
2025-01-01|CP0022|CH001|P056|MK012|PR034|CT0482,CH001
2025-02-01|CP0022|CH002|P056|MK012|PR034|CT0482,CH002
2025-09-01|CP0022|CH002|P056|MK012|PR034|CT0482,CH002
2025-09-01|CP0022|CH001|P056|MK012|PR034|CT0482,CH001
2024-05-01|CP0023|CH003|P008|MK006|PR052|CT0835,CH003
2024-06-01|CP0023|CH002|P008|MK006|PR052|CT0616,CH002
2024-07-01|CP0023|CH002|P008|MK006|PR052|CT0835,CH002
2024-08-01|CP0023|CH002|P008|MK006|PR052|CT0616,CH002
2024-09-01|CP0023|CH002|P008|MK006|PR052|CT0516,CH002
2024-10-01|CP0023|CH003|P008|MK006|PR052|CT0516,CH003
2024-11-01|CP0023|CH002|P008|MK006|PR052|CT0516,CH002
2024-07-01|CP0024|CH010|P004|MK008|PR005|CT0047,CH010
2024-08-01|CP0024|CH008|P004|MK008|PR005|CT0608,CH008
2024-09-01|CP0024|CH008|P004|MK008|PR005|CT0047,CH008
2024-09-01|CP0025|CH003|P021|MK009|PR064|CT0398,CH003
2024-10-01|CP0025|CH010|P021|MK009|PR064|CT0398,CH010
2024-09-01|CP0026|CH005|P046|MK001|PR039|CT0407,CH005
2024-10-01|CP0026|CH007|P046|MK001|PR039|CT0545,CH007
2025-01-01|CP0027|CH009|P004|MK008|PR037|CT0761,CH009
2025-02-01|CP0027|CH006|P004|MK008|PR037|CT0002,CH006
2025-03-01|CP0027|CH006|P004|MK008|PR037|CT0759,CH006
2025-05-01|CP0027|CH006|P004|MK008|PR037|CT0002,CH006
2024-09-01|CP0028|CH008|P006|MK008|PR051|CT0673,CH008
2024-09-01|CP0028|CH010|P006|MK008|PR051|CT0599,CH010
2024-10-01|CP0028|CH008|P006|MK008|PR051|CT0673,CH008
2024-11-01|CP0028|CH010|P006|MK008|PR051|CT0599,CH010
2024-12-01|CP0028|CH008|P006|MK008|PR051|CT0646,CH008
2024-01-01|CP0029|CH001|P020|MK001|PR003|CT0842,CH001
2024-01-01|CP0029|CH009|P020|MK001|PR003|CT0842,CH009
2024-02-01|CP0029|CH009|P020|MK001|PR003|CT0842,CH009
2024-03-01|CP0029|CH009|P020|MK001|PR003|CT0842,CH009
2024-03-01|CP0029|CH001|P020|MK001|PR003|CT0842,CH001
2024-04-01|CP0029|CH009|P020|MK001|PR003|CT0842,CH009
2024-05-01|CP0029|CH001|P020|MK001|PR003|CT0842,CH001
2024-11-01|CP0030|CH001|P001|MK010|PR039|CT0542,CH001
2024-12-01|CP0030|CH001|P001|MK010|PR039|CT0542,CH001
2024-12-01|CP0030|CH005|P001|MK010|PR039|CT0542,CH005
2025-01-01|CP0030|CH001|P001|MK010|PR039|CT0542,CH001
2025-02-01|CP0030|CH005|P001|MK010|PR039|CT0542,CH005
2025-02-01|CP0030|CH001|P001|MK010|PR039|CT0542,CH001
2025-02-01|CP0031|CH003|P031|MK007|PR022|CT0794,CH003
2025-03-01|CP0031|CH003|P031|MK007|PR022|CT0794,CH003
2025-03-01|CP0031|CH006|P031|MK007|PR022|CT0618,CH006
2025-04-01|CP0031|CH006|P031|MK007|PR022|CT0618,CH006
2024-04-01|CP0032|CH007|P016|MK012|PR069|CT0348,CH007
2024-04-01|CP0032|CH003|P016|MK012|PR069|CT0176,CH003
2024-05-01|CP0032|CH003|P016|MK012|PR069|CT0760,CH003
2024-12-01|CP0033|CH005|P017|MK009|PR019|CT0801,CH005
2025-01-01|CP0033|CH005|P017|MK009|PR019|CT0811,CH005
2025-02-01|CP0033|CH005|P017|MK009|PR019|CT0769,CH005
2025-02-01|CP0033|CH002|P017|MK009|PR019|CT0811,CH002
2024-07-01|CP0034|CH003|P005|MK004|PR057|CT0066,CH003
2024-08-01|CP0034|CH003|P005|MK004|PR057|CT0066,CH003
2024-09-01|CP0034|CH003|P005|MK004|PR057|CT0066,CH003
2024-10-01|CP0034|CH003|P005|MK004|PR057|CT0066,CH003
2024-11-01|CP0034|CH003|P005|MK004|PR057|CT0066,CH003
2024-12-01|CP0034|CH003|P005|MK004|PR057|CT0066,CH003
2024-07-01|CP0035|CH006|P048|MK005|PR073|CT0219,CH006
2024-08-01|CP0035|CH006|P048|MK005|PR073|CT0006,CH006
2024-08-01|CP0035|CH007|P048|MK005|PR073|CT0219,CH007
2024-09-01|CP0035|CH007|P048|MK005|PR073|CT0219,CH007
2024-09-01|CP0035|CH006|P048|MK005|PR073|CT0030,CH006
2024-10-01|CP0035|CH007|P048|MK005|PR073|CT0474,CH007
2025-03-01|CP0036|CH002|P021|MK009|PR057|CT0112,CH002
2025-03-01|CP0036|CH007|P021|MK009|PR057|CT0112,CH007
2025-04-01|CP0036|CH002|P021|MK009|PR057|CT0626,CH002
2025-04-01|CP0036|CH007|P021|MK009|PR057|CT0112,CH007
2025-05-01|CP0036|CH002|P021|MK009|PR057|CT0112,CH002
2025-02-01|CP0037|CH005|P055|MK001|PR016|CT0700,CH005
2025-02-01|CP0037|CH010|P055|MK001|PR016|CT0700,CH010
2025-04-01|CP0037|CH005|P055|MK001|PR016|CT0700,CH005
2025-05-01|CP0037|CH005|P055|MK001|PR016|CT0700,CH005
2025-06-01|CP0037|CH002|P055|MK001|PR016|CT0373,CH002
2024-06-01|CP0038|CH007|P040|MK006|PR021|CT0366,CH007
2024-07-01|CP0038|CH007|P040|MK006|PR021|CT0454,CH007
2024-08-01|CP0038|CH002|P040|MK006|PR021|CT0366,CH002
2024-09-01|CP0038|CH002|P040|MK006|PR021|CT0834,CH002
2024-09-01|CP0038|CH007|P040|MK006|PR021|CT0454,CH007
2024-10-01|CP0038|CH007|P040|MK006|PR021|CT0454,CH007
2024-11-01|CP0038|CH007|P040|MK006|PR021|CT0299,CH007
2024-11-01|CP0038|CH002|P040|MK006|PR021|CT0366,CH002
2024-12-01|CP0038|CH007|P040|MK006|PR021|CT0299,CH007
2025-01-01|CP0038|CH007|P040|MK006|PR021|CT0366,CH007
2024-11-01|CP0039|CH010|P014|MK007|PR006|CT0662,CH010
2024-12-01|CP0039|CH010|P014|MK007|PR006|CT0527,CH010
2024-10-01|CP0040|CH001|P002|MK012|PR051|CT0080,CH001
2024-10-01|CP0040|CH005|P002|MK012|PR051|CT0080,CH005
2024-11-01|CP0040|CH005|P002|MK012|PR051|CT0080,CH005
2024-12-01|CP0040|CH001|P002|MK012|PR051|CT0080,CH001
2025-01-01|CP0040|CH005|P002|MK012|PR051|CT0080,CH005
2025-01-01|CP0040|CH001|P002|MK012|PR051|CT0080,CH001
2025-02-01|CP0040|CH001|P002|MK012|PR051|CT0080,CH001
2025-03-01|CP0040|CH005|P002|MK012|PR051|CT0080,CH005
2025-03-01|CP0040|CH001|P002|MK012|PR051|CT0080,CH001
2025-04-01|CP0040|CH005|P002|MK012|PR051|CT0080,CH005
2025-04-01|CP0040|CH001|P002|MK012|PR051|CT0080,CH001
2025-05-01|CP0040|CH001|P002|MK012|PR051|CT0080,CH001
2025-05-01|CP0041|CH008|P055|MK001|PR009|CT0013,CH008
2025-05-01|CP0041|CH002|P055|MK001|PR009|CT0013,CH002
2025-06-01|CP0041|CH009|P055|MK001|PR009|CT0489,CH009
2025-06-01|CP0041|CH008|P055|MK001|PR009|CT0013,CH008
2025-07-01|CP0041|CH009|P055|MK001|PR009|CT0340,CH009
2025-08-01|CP0041|CH002|P055|MK001|PR009|CT0077,CH002
2025-08-01|CP0041|CH008|P055|MK001|PR009|CT0077,CH008
2024-08-01|CP0042|CH005|P013|MK009|PR021|CT0374,CH005
2024-09-01|CP0042|CH005|P013|MK009|PR021|CT0374,CH005
2025-04-01|CP0043|CH001|P019|MK005|PR054|CT0421,CH001
2025-05-01|CP0043|CH001|P019|MK005|PR054|CT0327,CH001
2025-06-01|CP0043|CH001|P019|MK005|PR054|CT0421,CH001
2025-04-01|CP0044|CH009|P044|MK005|PR017|CT0399,CH009
2025-05-01|CP0044|CH009|P044|MK005|PR017|CT0563,CH009
2025-07-01|CP0044|CH009|P044|MK005|PR017|CT0563,CH009
2025-08-01|CP0044|CH009|P044|MK005|PR017|CT0399,CH009
2024-08-01|CP0045|CH009|P005|MK004|PR002|CT0523,CH009
2024-09-01|CP0045|CH009|P005|MK004|PR002|CT0244,CH009
2025-01-01|CP0046|CH001|P055|MK001|PR054|CT0230,CH001
2025-01-01|CP0046|CH003|P055|MK001|PR054|CT0230,CH003
2025-03-01|CP0046|CH003|P055|MK001|PR054|CT0230,CH003
2025-05-01|CP0046|CH001|P055|MK001|PR054|CT0230,CH001
2024-11-01|CP0047|CH002|P029|MK009|PR064|CT0176,CH002
2024-12-01|CP0047|CH002|P029|MK009|PR064|CT0728,CH002
2025-01-01|CP0048|CH001|P018|MK005|PR069|CT0159,CH001
2025-02-01|CP0048|CH007|P018|MK005|PR069|CT0364,CH007
2025-02-01|CP0048|CH002|P018|MK005|PR069|CT0364,CH002
2025-03-01|CP0049|CH003|P031|MK007|PR025|CT0277,CH003
2025-04-01|CP0049|CH005|P031|MK007|PR025|CT0267,CH005
2025-05-01|CP0049|CH005|P031|MK007|PR025|CT0587,CH005
2025-06-01|CP0049|CH003|P031|MK007|PR025|CT0587,CH003
2025-06-01|CP0049|CH005|P031|MK007|PR025|CT0277,CH005
2025-07-01|CP0049|CH005|P031|MK007|PR025|CT0627,CH005
2025-07-01|CP0049|CH003|P031|MK007|PR025|CT0267,CH003
2025-08-01|CP0049|CH003|P031|MK007|PR025|CT0267,CH003
2025-09-01|CP0049|CH005|P031|MK007|PR025|CT0267,CH005
2025-09-01|CP0049|CH003|P031|MK007|PR025|CT0627,CH003
2024-09-01|CP0050|CH006|P015|MK008|PR036|CT0170,CH006
2024-10-01|CP0050|CH006|P015|MK008|PR036|CT0170,CH006
2024-11-01|CP0050|CH001|P015|MK008|PR036|CT0170,CH001
2024-06-01|CP0051|CH008|P042|MK005|PR029|CT0169,CH008
2024-07-01|CP0051|CH008|P042|MK005|PR029|CT0234,CH008
2024-08-01|CP0051|CH008|P042|MK005|PR029|CT0596,CH008
2024-09-01|CP0051|CH008|P042|MK005|PR029|CT0596,CH008
2024-10-01|CP0051|CH008|P042|MK005|PR029|CT0596,CH008
2024-09-01|CP0052|CH010|P029|MK009|PR019|CT0161,CH010
2024-10-01|CP0052|CH010|P029|MK009|PR019|CT0551,CH010
2024-11-01|CP0052|CH010|P029|MK009|PR019|CT0161,CH010
2024-12-01|CP0052|CH010|P029|MK009|PR019|CT0161,CH010
2025-01-01|CP0052|CH010|P029|MK009|PR019|CT0819,CH010
2024-03-01|CP0053|CH005|P032|MK004|PR008|CT0404,CH005
2024-04-01|CP0053|CH005|P032|MK004|PR008|CT0456,CH005
2024-05-01|CP0053|CH005|P032|MK004|PR008|CT0842,CH005
2024-05-01|CP0053|CH007|P032|MK004|PR008|CT0842,CH007
2024-12-01|CP0054|CH007|P029|MK009|PR018|CT0525,CH007
2024-12-01|CP0054|CH008|P029|MK009|PR018|CT0779,CH008
2025-02-01|CP0054|CH007|P029|MK009|PR018|CT0779,CH007
2025-03-01|CP0054|CH007|P029|MK009|PR018|CT0779,CH007
2025-04-01|CP0054|CH007|P029|MK009|PR018|CT0525,CH007
2025-04-01|CP0054|CH008|P029|MK009|PR018|CT0525,CH008
2024-07-01|CP0055|CH008|P054|MK004|PR034|CT0693,CH008
2024-09-01|CP0055|CH008|P054|MK004|PR034|CT0315,CH008
2024-09-01|CP0055|CH006|P054|MK004|PR034|CT0693,CH006
2024-11-01|CP0056|CH006|P049|MK011|PR005|CT0054,CH006
2024-12-01|CP0056|CH006|P049|MK011|PR005|CT0054,CH006
2025-02-01|CP0056|CH006|P049|MK011|PR005|CT0231,CH006
2025-04-01|CP0056|CH006|P049|MK011|PR005|CT0630,CH006
2025-05-01|CP0056|CH006|P049|MK011|PR005|CT0138,CH006
2024-08-01|CP0057|CH009|P045|MK011|PR031|CT0327,CH009
2024-08-01|CP0057|CH008|P045|MK011|PR031|CT0327,CH008
2024-10-01|CP0057|CH008|P045|MK011|PR031|CT0327,CH008
2024-11-01|CP0057|CH009|P045|MK011|PR031|CT0327,CH009
2024-11-01|CP0057|CH004|P045|MK011|PR031|CT0327,CH004
2024-12-01|CP0057|CH009|P045|MK011|PR031|CT0327,CH009
2025-01-01|CP0057|CH008|P045|MK011|PR031|CT0327,CH008
2025-01-01|CP0057|CH004|P045|MK011|PR031|CT0327,CH004
2024-12-01|CP0058|CH009|P030|MK007|PR034|CT0525,CH009
2024-12-01|CP0058|CH008|P030|MK007|PR034|CT0525,CH008
2025-01-01|CP0058|CH008|P030|MK007|PR034|CT0525,CH008
2025-02-01|CP0058|CH008|P030|MK007|PR034|CT0525,CH008
2025-02-01|CP0058|CH009|P030|MK007|PR034|CT0525,CH009
2025-05-01|CP0059|CH001|P019|MK005|PR061|CT0745,CH001
2025-06-01|CP0059|CH008|P019|MK005|PR061|CT0540,CH008
2025-06-01|CP0059|CH001|P019|MK005|PR061|CT0745,CH001
2025-07-01|CP0059|CH001|P019|MK005|PR061|CT0745,CH001
2024-10-01|CP0060|CH004|P020|MK001|PR034|CT0778,CH004
2024-12-01|CP0060|CH004|P020|MK001|PR034|CT0224,CH004
2025-01-01|CP0060|CH004|P020|MK001|PR034|CT0224,CH004
2025-03-01|CP0060|CH004|P020|MK001|PR034|CT0778,CH004
2024-08-01|CP0061|CH004|P047|MK011|PR041|CT0563,CH004
2024-08-01|CP0061|CH008|P047|MK011|PR041|CT0563,CH008
2024-09-01|CP0061|CH008|P047|MK011|PR041|CT0563,CH008
2024-10-01|CP0061|CH004|P047|MK011|PR041|CT0563,CH004
2024-10-01|CP0061|CH008|P047|MK011|PR041|CT0563,CH008
2024-11-01|CP0061|CH008|P047|MK011|PR041|CT0563,CH008
2024-04-01|CP0062|CH008|P012|MK005|PR072|CT0348,CH008
2024-05-01|CP0062|CH008|P012|MK005|PR072|CT0305,CH008
2024-05-01|CP0062|CH005|P012|MK005|PR072|CT0528,CH005
2024-06-01|CP0062|CH008|P012|MK005|PR072|CT0348,CH008
2024-06-01|CP0062|CH005|P012|MK005|PR072|CT0348,CH005
2024-07-01|CP0062|CH005|P012|MK005|PR072|CT0348,CH005
2024-07-01|CP0062|CH008|P012|MK005|PR072|CT0305,CH008
2024-08-01|CP0062|CH008|P012|MK005|PR072|CT0499,CH008
2024-10-01|CP0063|CH002|P014|MK007|PR071|CT0779,CH002
2024-12-01|CP0063|CH008|P014|MK007|PR071|CT0779,CH008
2024-12-01|CP0063|CH003|P014|MK007|PR071|CT0779,CH003
2025-01-01|CP0063|CH003|P014|MK007|PR071|CT0779,CH003
2024-07-01|CP0064|CH009|P025|MK005|PR039|CT0443,CH009
2024-08-01|CP0064|CH006|P025|MK005|PR039|CT0871,CH006
2024-09-01|CP0064|CH006|P025|MK005|PR039|CT0443,CH006
2024-10-01|CP0064|CH006|P025|MK005|PR039|CT0443,CH006
2024-10-01|CP0064|CH009|P025|MK005|PR039|CT0443,CH009
2024-11-01|CP0064|CH009|P025|MK005|PR039|CT0871,CH009
2024-12-01|CP0064|CH009|P025|MK005|PR039|CT0871,CH009
2025-01-01|CP0064|CH009|P025|MK005|PR039|CT0443,CH009
2025-03-01|CP0065|CH003|P017|MK009|PR012|CT0018,CH003
2025-04-01|CP0065|CH004|P017|MK009|PR012|CT0018,CH004
2025-05-01|CP0065|CH004|P017|MK009|PR012|CT0018,CH004
2025-05-01|CP0065|CH003|P017|MK009|PR012|CT0018,CH003
2025-07-01|CP0065|CH004|P017|MK009|PR012|CT0018,CH004
2025-07-01|CP0065|CH003|P017|MK009|PR012|CT0018,CH003
2025-09-01|CP0065|CH004|P017|MK009|PR012|CT0018,CH004
2025-09-01|CP0065|CH003|P017|MK009|PR012|CT0018,CH003
2024-08-01|CP0066|CH004|P018|MK005|PR005|CT0009,CH004
2024-09-01|CP0066|CH004|P018|MK005|PR005|CT0864,CH004
2024-10-01|CP0066|CH004|P018|MK005|PR005|CT0278,CH004
2024-11-01|CP0066|CH004|P018|MK005|PR005|CT0009,CH004
2024-12-01|CP0066|CH004|P018|MK005|PR005|CT0278,CH004
2025-01-01|CP0066|CH004|P018|MK005|PR005|CT0278,CH004
2025-02-01|CP0066|CH004|P018|MK005|PR005|CT0704,CH004
2025-03-01|CP0066|CH004|P018|MK005|PR005|CT0278,CH004
2024-09-01|CP0067|CH006|P047|MK011|PR043|CT0600,CH006
2024-10-01|CP0067|CH010|P047|MK011|PR043|CT0600,CH010
2024-11-01|CP0067|CH006|P047|MK011|PR043|CT0187,CH006
2024-12-01|CP0067|CH006|P047|MK011|PR043|CT0187,CH006
2025-01-01|CP0067|CH006|P047|MK011|PR043|CT0187,CH006
2025-01-01|CP0067|CH010|P047|MK011|PR043|CT0187,CH010
2025-02-01|CP0067|CH006|P047|MK011|PR043|CT0584,CH006
2025-03-01|CP0067|CH010|P047|MK011|PR043|CT0600,CH010
2024-03-01|CP0068|CH002|P018|MK005|PR057|CT0635,CH002
2024-03-01|CP0068|CH004|P018|MK005|PR057|CT0736,CH004
2024-04-01|CP0068|CH004|P018|MK005|PR057|CT0736,CH004
2024-05-01|CP0068|CH002|P018|MK005|PR057|CT0635,CH002
2024-06-01|CP0068|CH002|P018|MK005|PR057|CT0183,CH002
2024-06-01|CP0068|CH004|P018|MK005|PR057|CT0635,CH004
2024-07-01|CP0068|CH002|P018|MK005|PR057|CT0183,CH002
2024-03-01|CP0069|CH002|P016|MK012|PR075|CT0182,CH002
2024-05-01|CP0069|CH002|P016|MK012|PR075|CT0889,CH002
2024-06-01|CP0069|CH002|P016|MK012|PR075|CT0182,CH002
2024-07-01|CP0069|CH007|P016|MK012|PR075|CT0182,CH007
2024-08-01|CP0069|CH007|P016|MK012|PR075|CT0889,CH007
2024-08-01|CP0069|CH002|P016|MK012|PR075|CT0889,CH002
2025-02-01|CP0070|CH008|P015|MK008|PR030|CT0557,CH008
2025-03-01|CP0070|CH008|P015|MK008|PR030|CT0265,CH008
2025-04-01|CP0070|CH003|P015|MK008|PR030|CT0265,CH003
2024-01-01|CP0071|CH001|P003|MK012|PR074|CT0201,CH001
2024-02-01|CP0071|CH001|P003|MK012|PR074|CT0628,CH001
2024-03-01|CP0071|CH001|P003|MK012|PR074|CT0022,CH001
2024-04-01|CP0071|CH002|P003|MK012|PR074|CT0022,CH002
2024-05-01|CP0071|CH002|P003|MK012|PR074|CT0124,CH002
2024-06-01|CP0071|CH002|P003|MK012|PR074|CT0201,CH002
2024-06-01|CP0071|CH001|P003|MK012|PR074|CT0124,CH001
2024-07-01|CP0071|CH002|P003|MK012|PR074|CT0022,CH002
2024-02-01|CP0072|CH007|P007|MK010|PR037|CT0683,CH007
2024-02-01|CP0072|CH009|P007|MK010|PR037|CT0683,CH009
2024-03-01|CP0072|CH007|P007|MK010|PR037|CT0683,CH007
2024-04-01|CP0072|CH007|P007|MK010|PR037|CT0683,CH007
2024-05-01|CP0072|CH007|P007|MK010|PR037|CT0683,CH007
2024-04-01|CP0073|CH006|P012|MK005|PR061|CT0791,CH006
2024-04-01|CP0073|CH007|P012|MK005|PR061|CT0791,CH007
2024-05-01|CP0073|CH006|P012|MK005|PR061|CT0791,CH006
2024-06-01|CP0073|CH007|P012|MK005|PR061|CT0791,CH007
2024-07-01|CP0073|CH006|P012|MK005|PR061|CT0791,CH006
2024-08-01|CP0073|CH007|P012|MK005|PR061|CT0791,CH007
2024-08-01|CP0073|CH006|P012|MK005|PR061|CT0791,CH006
2024-09-01|CP0073|CH007|P012|MK005|PR061|CT0791,CH007
2024-10-01|CP0073|CH006|P012|MK005|PR061|CT0791,CH006
2024-11-01|CP0073|CH006|P012|MK005|PR061|CT0791,CH006
2024-06-01|CP0074|CH009|P029|MK009|PR065|CT0386,CH009
2024-06-01|CP0074|CH003|P029|MK009|PR065|CT0386,CH003
2024-09-01|CP0074|CH008|P029|MK009|PR065|CT0466,CH008
2024-11-01|CP0075|CH006|P023|MK007|PR021|CT0365,CH006
2024-12-01|CP0075|CH010|P023|MK007|PR021|CT0113,CH010
2025-01-01|CP0075|CH010|P023|MK007|PR021|CT0672,CH010
2025-02-01|CP0075|CH006|P023|MK007|PR021|CT0620,CH006
2025-03-01|CP0075|CH010|P023|MK007|PR021|CT0365,CH010
2025-03-01|CP0075|CH006|P023|MK007|PR021|CT0365,CH006
